Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	Time
3.50314726559999980964e+004	0.00000000000000000000e+000	3.50310000000000000000e+004	7.44877688699999959731e-005	0.00000000000000000000e+000	3.68215141299999970670e+001	0.00000000000000000000e+000	8.64000010490417480469e+000
3.50323125000000000000e+004	0.00000000000000000000e+000	3.50320000000000000000e+004	7.44339558880000034960e-005	0.00000000000000000000e+000	3.69111213680000034287e+001	0.00000000000000000000e+000	8.88600010494701564312e+000
3.50334257809999980964e+004	0.00000000000000000000e+000	3.50330000000000000000e+004	7.46562800490000063030e-005	0.00000000000000000000e+000	3.68603401180000034287e+001	0.00000000000000000000e+000	9.13400010485202074051e+000
3.50344687500000000000e+004	0.00000000000000000000e+000	3.50340000000000000000e+004	7.45736469979999948721e-005	0.00000000000000000000e+000	3.70000762940000029744e+001	0.00000000000000000000e+000	9.38400010485202074051e+000
3.50354414059999980964e+004	0.00000000000000000000e+000	3.50350000000000000000e+004	7.46351070120000026744e-005	0.00000000000000000000e+000	3.69185829159999983062e+001	0.00000000000000000000e+000	9.63000010489486157894e+000
3.50364335940000019036e+004	0.00000000000000000000e+000	3.50360000000000000000e+004	7.46087680449999962476e-005	0.00000000000000000000e+000	3.69457931520000002479e+001	0.00000000000000000000e+000	9.88000010489486157894e+000
3.50372460940000019036e+004	0.00000000000000000000e+000	3.50370000000000000000e+004	7.45493161960000003206e-005	0.00000000000000000000e+000	3.68517761230000004957e+001	0.00000000000000000000e+000	1.01300001048948615789e+001
3.50382304690000019036e+004	0.00000000000000000000e+000	3.50380000000000000000e+004	7.46129881009999977419e-005	0.00000000000000000000e+000	3.68585433960000017350e+001	0.00000000000000000000e+000	1.03720001048641279340e+001
3.50395625000000000000e+004	0.00000000000000000000e+000	3.50390000000000000000e+004	7.46129007890000011966e-005	0.00000000000000000000e+000	3.68446083070000014459e+001	0.00000000000000000000e+000	1.06130001049023121595e+001
3.50403867190000019036e+004	0.00000000000000000000e+000	3.50400000000000000000e+004	7.46632285879999960197e-005	0.00000000000000000000e+000	3.68949508669999985955e+001	0.00000000000000000000e+000	1.08600001048762351274e+001
3.50415156250000000000e+004	0.00000000000000000000e+000	3.50410000000000000000e+004	7.46059085939999996548e-005	0.00000000000000000000e+000	3.68296089170000016111e+001	0.00000000000000000000e+000	1.11100001048762351274e+001
3.50425078120000034687e+004	0.00000000000000000000e+000	3.50420000000000000000e+004	7.45418583390000042939e-005	0.00000000000000000000e+000	3.68046989440000018590e+001	0.00000000000000000000e+000	1.13550001048715785146e+001
3.50431718750000000000e+004	0.00000000000000000000e+000	3.50430000000000000000e+004	7.47327285350000026370e-005	0.00000000000000000000e+000	3.68990592959999972322e+001	0.00000000000000000000e+000	1.15970001049572601914e+001
3.50442851559999980964e+004	0.00000000000000000000e+000	3.50440000000000000000e+004	7.46885707489999963815e-005	0.00000000000000000000e+000	3.67937850949999969430e+001	0.00000000000000000000e+000	1.18460001049097627401e+001
3.50455078120000034687e+004	0.00000000000000000000e+000	3.50450000000000000000e+004	7.46351943229999988984e-005	0.00000000000000000000e+000	3.69027595519999991325e+001	0.00000000000000000000e+000	1.20940001049311831594e+001
3.50462382809999980964e+004	0.00000000000000000000e+000	3.50460000000000000000e+004	7.46788646210000053990e-005	0.00000000000000000000e+000	3.68618087770000002479e+001	0.00000000000000000000e+000	1.23350001048529520631e+001
3.50472578120000034687e+004	0.00000000000000000000e+000	3.50470000000000000000e+004	7.45919751350000010109e-005	0.00000000000000000000e+000	3.68638572690000003718e+001	0.00000000000000000000e+000	1.25830001048743724823e+001
3.50485351559999980964e+004	0.00000000000000000000e+000	3.50480000000000000000e+004	7.46415025790000020035e-005	0.00000000000000000000e+000	3.68047981260000014458e+001	0.00000000000000000000e+000	1.28340001049218699336e+001
3.50494960940000019036e+004	0.00000000000000000000e+000	3.50490000000000000000e+004	7.45224024289999975937e-005	0.00000000000000000000e+000	3.68068351750000033462e+001	0.00000000000000000000e+000	1.30800001048482954502e+001
3.50504921879999965313e+004	0.00000000000000000000e+000	3.50500000000000000000e+004	7.46668447390000020441e-005	0.00000000000000000000e+000	3.68551292419999967365e+001	0.00000000000000000000e+000	1.33340001049218699336e+001
3.50514648440000019036e+004	0.00000000000000000000e+000	3.50510000000000000000e+004	7.45777797419999998211e-005	0.00000000000000000000e+000	3.68318595889999969017e+001	0.00000000000000000000e+000	1.35850001048529520631e+001
