Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01011393750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38938450719999978707e-004	0.00000000000000000000e+000	-4.07779335979999990602e-001	0.00000000000000000000e+000	5.86547886216027625564e-004	0.00000000000000000000e+000	-2.53384926512970998051e-004	0.00000000000000000000e+000	2.62600011448375880718e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011412500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38948520649999969490e-004	0.00000000000000000000e+000	-4.08503353600000007617e-001	0.00000000000000000000e+000	5.86373518685611989747e-004	0.00000000000000000000e+000	-2.53813531209582429315e-004	0.00000000000000000000e+000	2.73300011444371193647e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38936064210000051813e-004	0.00000000000000000000e+000	-4.07837420700000008456e-001	0.00000000000000000000e+000	5.86530976663944742834e-004	0.00000000000000000000e+000	-2.53418049005599591798e-004	0.00000000000000000000e+000	2.83900011447258293629e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38936122409999992730e-004	0.00000000000000000000e+000	-4.08622890710000019610e-001	0.00000000000000000000e+000	5.86331796881268702687e-004	0.00000000000000000000e+000	-2.53878696401074906413e-004	0.00000000000000000000e+000	2.94400011445395648479e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011412500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38923549559999946063e-004	0.00000000000000000000e+000	-4.09471511840000024218e-001	0.00000000000000000000e+000	5.86104605485675538706e-004	0.00000000000000000000e+000	-2.54371172916331678929e-004	0.00000000000000000000e+000	3.05200011446140706539e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38932280709999991103e-004	0.00000000000000000000e+000	-4.09189790489999982714e-001	0.00000000000000000000e+000	5.86184254352934775226e-004	0.00000000000000000000e+000	-2.54209518472413092353e-004	0.00000000000000000000e+000	3.16000011446885764599e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011400000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38923433140000003594e-004	0.00000000000000000000e+000	-4.09254670139999998657e-001	0.00000000000000000000e+000	5.86159643177631322145e-004	0.00000000000000000000e+000	-2.54244028691483691870e-004	0.00000000000000000000e+000	3.26900011440739035606e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38954283199999971930e-004	0.00000000000000000000e+000	-4.10593390459999985076e-001	0.00000000000000000000e+000	5.85847042312884007907e-004	0.00000000000000000000e+000	-2.55040818366142482080e-004	0.00000000000000000000e+000	3.37500011443626135588e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38943340159999991802e-004	0.00000000000000000000e+000	-4.08510208129999996540e-001	0.00000000000000000000e+000	5.86367024692987202916e-004	0.00000000000000000000e+000	-2.53815492607348909201e-004	0.00000000000000000000e+000	3.48300011444371193647e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38955971230000040022e-004	0.00000000000000000000e+000	-4.09425407650000017235e-001	0.00000000000000000000e+000	5.86146074449196002876e-004	0.00000000000000000000e+000	-2.54357057260596089963e-004	0.00000000000000000000e+000	3.59100011445116251707e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011412500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38934026940000000111e-004	0.00000000000000000000e+000	-4.09609854220000013658e-001	0.00000000000000000000e+000	5.86079020215741065651e-004	0.00000000000000000000e+000	-2.54456426220132231331e-004	0.00000000000000000000e+000	3.69800011441111564636e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38944737150000017199e-004	0.00000000000000000000e+000	-4.06606256960000023160e-001	0.00000000000000000000e+000	5.86850496997463454835e-004	0.00000000000000000000e+000	-2.52699171556838939751e-004	0.00000000000000000000e+000	3.80700011446606367826e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38945843089999969584e-004	0.00000000000000000000e+000	-4.09671306610000007797e-001	0.00000000000000000000e+000	5.86074220538355494629e-004	0.00000000000000000000e+000	-2.54497148161526246662e-004	0.00000000000000000000e+000	3.92000011447817087173e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011450000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38940604400000050980e-004	0.00000000000000000000e+000	-4.08923417329999983050e-001	0.00000000000000000000e+000	5.86259585545610586825e-004	0.00000000000000000000e+000	-2.54056675383518054592e-004	0.00000000000000000000e+000	4.02800011448562145233e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38923607770000025717e-004	0.00000000000000000000e+000	-4.08867061139999987684e-001	0.00000000000000000000e+000	5.86258306651922370990e-004	0.00000000000000000000e+000	-2.54016878272789973104e-004	0.00000000000000000000e+000	4.13300011446699500084e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38944562519999995076e-004	0.00000000000000000000e+000	-4.11641836169999997264e-001	0.00000000000000000000e+000	5.85570415252910500201e-004	0.00000000000000000000e+000	-2.55651017510997178098e-004	0.00000000000000000000e+000	4.23800011444836854935e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38941128269999948294e-004	0.00000000000000000000e+000	-4.09483492369999979577e-001	0.00000000000000000000e+000	5.86117683360161791442e-004	0.00000000000000000000e+000	-2.54385193451697733374e-004	0.00000000000000000000e+000	4.34700011438690125942e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38927449470000027344e-004	0.00000000000000000000e+000	-4.10053819420000020823e-001	0.00000000000000000000e+000	5.85959960468129771247e-004	0.00000000000000000000e+000	-2.54713977658131750324e-004	0.00000000000000000000e+000	4.45300011441577225924e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38958706989999980844e-004	0.00000000000000000000e+000	-4.09203469749999992899e-001	0.00000000000000000000e+000	5.86205021374421237669e-004	0.00000000000000000000e+000	-2.54228051469044147737e-004	0.00000000000000000000e+000	4.55800011439714580774e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38933270240000031337e-004	0.00000000000000000000e+000	-4.08076465130000010095e-001	0.00000000000000000000e+000	5.86467817188029505795e-004	0.00000000000000000000e+000	-2.53557139955255350476e-004	0.00000000000000000000e+000	4.66700011445209383965e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38941768560000004917e-004	0.00000000000000000000e+000	-4.11141514779999994733e-001	0.00000000000000000000e+000	5.85695688503659692842e-004	0.00000000000000000000e+000	-2.55356895498838316980e-004	0.00000000000000000000e+000	4.77300011448096483946e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011437500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38932397120000011674e-004	0.00000000000000000000e+000	-4.08894389869999985709e-001	0.00000000000000000000e+000	5.86259429238815497204e-004	0.00000000000000000000e+000	-2.54036394475452484681e-004	0.00000000000000000000e+000	4.88000011444091796875e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011400000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38933444860000023142e-004	0.00000000000000000000e+000	-4.08660441639999982844e-001	0.00000000000000000000e+000	5.86319806022367524291e-004	0.00000000000000000000e+000	-2.53899649520356908428e-004	0.00000000000000000000e+000	4.99200011440552771091e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38924131640000031451e-004	0.00000000000000000000e+000	-4.10398721690000023443e-001	0.00000000000000000000e+000	5.85869031865167552361e-004	0.00000000000000000000e+000	-2.54914737693408765488e-004	0.00000000000000000000e+000	5.09600011445581912994e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38946716209999989247e-004	0.00000000000000000000e+000	-4.12270188330000009191e-001	0.00000000000000000000e+000	5.85411634035028780390e-004	0.00000000000000000000e+000	-2.56019774415922355890e-004	0.00000000000000000000e+000	5.20100011443719267845e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011450000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38959405479999978383e-004	0.00000000000000000000e+000	-4.11727219819999989969e-001	0.00000000000000000000e+000	5.85562187249642632572e-004	0.00000000000000000000e+000	-2.55706954764178275540e-004	0.00000000000000000000e+000	5.31000011449214071035e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38929312119999978821e-004	0.00000000000000000000e+000	-4.10046964879999975562e-001	0.00000000000000000000e+000	5.85963414641741298268e-004	0.00000000000000000000e+000	-2.54710703716053371657e-004	0.00000000000000000000e+000	5.41500011447351425886e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011450000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38934900049999989456e-004	0.00000000000000000000e+000	-4.10929769280000023457e-001	0.00000000000000000000e+000	5.85743449341350158437e-004	0.00000000000000000000e+000	-2.55230127640920627114e-004	0.00000000000000000000e+000	5.52300011448096483946e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38923083900000019983e-004	0.00000000000000000000e+000	-4.11880910400000022076e-001	0.00000000000000000000e+000	5.85489596597508284333e-004	0.00000000000000000000e+000	-2.55782406385532130443e-004	0.00000000000000000000e+000	5.63800011447165161371e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38959638310000049843e-004	0.00000000000000000000e+000	-4.09015625719999997845e-001	0.00000000000000000000e+000	5.86253620751617113629e-004	0.00000000000000000000e+000	-2.54118302262676973389e-004	0.00000000000000000000e+000	5.74600011447910219431e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38934783639999968885e-004	0.00000000000000000000e+000	-4.10038441420000010496e-001	0.00000000000000000000e+000	5.85970603598031042694e-004	0.00000000000000000000e+000	-2.54707890462884431037e-004	0.00000000000000000000e+000	5.85400011448655277491e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
