Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
8.71304609380000038072e+004	0.00000000000000000000e+000	8.71300000000000000000e+004	2.11561738979999997869e-004	0.00000000000000000000e+000	1.08284530639999999835e+002	0.00000000000000000000e+000	2.12084802184634484894e-005	0.00000000000000000000e+000	2.10496008910061502793e-004	0.00000000000000000000e+000	1.65930000514490529895e+001	1	1
8.71335703119999961928e+004	0.00000000000000000000e+000	8.71320000000000000000e+004	2.13134262590000005989e-004	0.00000000000000000000e+000	1.08133148190000000000e+002	0.00000000000000000000e+000	5.31015512204509150464e-005	0.00000000000000000000e+000	2.06413272702520033969e-004	0.00000000000000000000e+000	1.68330000515561550856e+001	1	1
8.71349062500000000000e+004	0.00000000000000000000e+000	8.71340000000000000000e+004	2.14586194489999987052e-004	0.00000000000000000000e+000	1.08297393799999994712e+002	0.00000000000000000000e+000	1.87636177020331726287e-005	0.00000000000000000000e+000	2.13764266229021651991e-004	0.00000000000000000000e+000	1.70760000514565035701e+001	1	1
8.71371953119999961928e+004	0.00000000000000000000e+000	8.71360000000000000000e+004	2.16230197109999988355e-004	0.00000000000000000000e+000	1.08069793700000005288e+002	0.00000000000000000000e+000	6.70231001892176926800e-005	0.00000000000000000000e+000	2.05580646421922548029e-004	0.00000000000000000000e+000	1.73150000515161082149e+001	1	1
8.71388359380000038072e+004	0.00000000000000000000e+000	8.71380000000000000000e+004	2.17239838089999998984e-004	0.00000000000000000000e+000	1.07947998049999995374e+002	0.00000000000000000000e+000	9.19308237812130937252e-005	0.00000000000000000000e+000	1.96829547813017532304e-004	0.00000000000000000000e+000	1.75560000515542924404e+001	1	1
8.71413125000000000000e+004	0.00000000000000000000e+000	8.71400000000000000000e+004	2.19363093490000009636e-004	0.00000000000000000000e+000	1.07649330140000003553e+002	0.00000000000000000000e+000	1.47202353352498171903e-004	0.00000000000000000000e+000	1.62639582983321596662e-004	0.00000000000000000000e+000	1.77970000514760613441e+001	1	1
8.71433203119999961928e+004	0.00000000000000000000e+000	8.71420000000000000000e+004	2.22247195780000001688e-004	0.00000000000000000000e+000	1.07740303040000000578e+002	0.00000000000000000000e+000	1.33551346575730797055e-004	0.00000000000000000000e+000	1.77645303512034038714e-004	0.00000000000000000000e+000	1.80370000514667481184e+001	1	1
8.71457734380000038072e+004	0.00000000000000000000e+000	8.71440000000000000000e+004	2.23349488810000010091e-004	0.00000000000000000000e+000	1.07521087649999998348e+002	0.00000000000000000000e+000	1.69824812183203509557e-004	0.00000000000000000000e+000	1.45067319953971627300e-004	0.00000000000000000000e+000	1.82780000515049323440e+001	1	1
8.71469296880000038072e+004	0.00000000000000000000e+000	8.71460000000000000000e+004	2.26228556129999991593e-004	0.00000000000000000000e+000	1.07267150880000002644e+002	0.00000000000000000000e+000	2.03410661580228865376e-004	0.00000000000000000000e+000	9.90124354016108768105e-005	0.00000000000000000000e+000	1.85190000515431165695e+001	1	1
8.71487109380000038072e+004	0.00000000000000000000e+000	8.71480000000000000000e+004	2.28046657869999990290e-004	0.00000000000000000000e+000	1.07128974909999996612e+002	0.00000000000000000000e+000	2.16838319448436304005e-004	0.00000000000000000000e+000	7.06145975309264024291e-005	0.00000000000000000000e+000	1.87590000515338033438e+001	1	1
8.71509765619999961928e+004	0.00000000000000000000e+000	8.71500000000000000000e+004	2.31138124950000008054e-004	0.00000000000000000000e+000	1.06970306399999998348e+002	0.00000000000000000000e+000	2.28325723982606809247e-004	0.00000000000000000000e+000	3.59471358138623874371e-005	0.00000000000000000000e+000	1.89980000514769926667e+001	1	1
8.71533515619999961928e+004	0.00000000000000000000e+000	8.71520000000000000000e+004	2.33871818639999997421e-004	0.00000000000000000000e+000	1.06653770449999996117e+002	0.00000000000000000000e+000	2.30870473203147175394e-004	0.00000000000000000000e+000	-3.73477195680800612703e-005	0.00000000000000000000e+000	1.92400000514462590218e+001	1	1
8.71553750000000000000e+004	0.00000000000000000000e+000	8.71540000000000000000e+004	2.37544940319999993514e-004	0.00000000000000000000e+000	1.06407135010000004627e+002	0.00000000000000000000e+000	2.18139062755746813331e-004	0.00000000000000000000e+000	-9.40369500338920287323e-005	0.00000000000000000000e+000	1.94810000514844432473e+001	1	1
8.71570859380000038072e+004	0.00000000000000000000e+000	8.71560000000000000000e+004	2.40528825090000010403e-004	0.00000000000000000000e+000	1.06090454100000002313e+002	0.00000000000000000000e+000	1.80243506138517343811e-004	0.00000000000000000000e+000	-1.59268308819017972511e-004	0.00000000000000000000e+000	1.97200000515440478921e+001	1	1
8.71587343750000000000e+004	0.00000000000000000000e+000	8.71580000000000000000e+004	2.44835013290000010327e-004	0.00000000000000000000e+000	1.05610298159999999257e+002	0.00000000000000000000e+000	8.78381852034037553670e-005	0.00000000000000000000e+000	-2.28535854851896335239e-004	0.00000000000000000000e+000	1.99620000515133142471e+001	1	1
8.71615390619999961928e+004	0.00000000000000000000e+000	8.71600000000000000000e+004	2.48859229030000026709e-004	0.00000000000000000000e+000	1.05424919130000006362e+002	0.00000000000000000000e+000	4.49363367392000597877e-005	0.00000000000000000000e+000	-2.44768546823049214754e-004	0.00000000000000000000e+000	2.02020000515040010214e+001	1	1
8.71635859380000038072e+004	0.00000000000000000000e+000	8.71620000000000000000e+004	2.53043574050000022631e-004	0.00000000000000000000e+000	1.04920997619999994299e+002	0.00000000000000000000e+000	-8.01647977055844492521e-005	0.00000000000000000000e+000	-2.40009698922398918147e-004	0.00000000000000000000e+000	2.04420000514946877956e+001	1	1
8.71655234380000038072e+004	0.00000000000000000000e+000	8.71640000000000000000e+004	2.57784995480000024386e-004	0.00000000000000000000e+000	1.04281875610000000165e+002	0.00000000000000000000e+000	-2.11393620766425066604e-004	0.00000000000000000000e+000	-1.47532508261347231103e-004	0.00000000000000000000e+000	2.06810000515542924404e+001	1	1
8.71671484380000038072e+004	0.00000000000000000000e+000	8.71660000000000000000e+004	2.64282600259999978041e-004	0.00000000000000000000e+000	1.03717964170000001900e+002	0.00000000000000000000e+000	-2.64010203490197309546e-004	0.00000000000000000000e+000	-1.19960515692266043764e-005	0.00000000000000000000e+000	2.09210000515449792147e+001	1	1
8.71694218750000000000e+004	0.00000000000000000000e+000	8.71680000000000000000e+004	2.70659453239999972952e-004	0.00000000000000000000e+000	1.02868591309999999339e+002	0.00000000000000000000e+000	-1.87798690223429768937e-004	0.00000000000000000000e+000	1.94905596580857541503e-004	0.00000000000000000000e+000	2.11640000514453276992e+001	1	1
8.71706015619999961928e+004	0.00000000000000000000e+000	8.71700000000000000000e+004	2.78382678519999984205e-004	0.00000000000000000000e+000	1.01989334110000001488e+002	0.00000000000000000000e+000	3.12318744790738225142e-005	0.00000000000000000000e+000	2.76625171877927704487e-004	0.00000000000000000000e+000	2.14070000514620915055e+001	1	1
