Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01010831250000000000e+006	0.00000000000000000000e+000	1.01009400000000000000e+006	6.38860918120000048810e-004	0.00000000000000000000e+000	-3.55837494129999987180e-001	0.00000000000000000000e+000	5.98839511126004683805e-004	0.00000000000000000000e+000	-2.22563502433568576088e-004	0.00000000000000000000e+000	2.70494099992944393307e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010918750000000000e+006	0.00000000000000000000e+000	1.01009500000000000000e+006	6.38844911010000033463e-004	0.00000000000000000000e+000	-3.55499386789999982650e-001	0.00000000000000000000e+000	5.98899721019650194132e-004	0.00000000000000000000e+000	-2.22355446270065397777e-004	0.00000000000000000000e+000	2.70521399992937222123e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011006250000000000e+006	0.00000000000000000000e+000	1.01009600000000000000e+006	6.38889323449999980281e-004	0.00000000000000000000e+000	-3.62548112869999994423e-001	0.00000000000000000000e+000	5.97359058858796306696e-004	0.00000000000000000000e+000	-2.26587118825699948424e-004	0.00000000000000000000e+000	2.70547899992938619107e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011150000000000000e+006	0.00000000000000000000e+000	1.01009700000000000000e+006	6.38907600660000010370e-004	0.00000000000000000000e+000	-3.66104930639999992525e-001	0.00000000000000000000e+000	5.96566418847917050161e-004	0.00000000000000000000e+000	-2.28716921289373739060e-004	0.00000000000000000000e+000	2.70574699992942623794e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011218750000000000e+006	0.00000000000000000000e+000	1.01009800000000000000e+006	6.38924713709999978102e-004	0.00000000000000000000e+000	-3.66895556449999993287e-001	0.00000000000000000000e+000	5.96401377010935258675e-004	0.00000000000000000000e+000	-2.29194649346064848296e-004	0.00000000000000000000e+000	2.70601599992939736694e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011331250000000000e+006	0.00000000000000000000e+000	1.01009900000000000000e+006	6.38953701130000025279e-004	0.00000000000000000000e+000	-3.73633503909999997727e-001	0.00000000000000000000e+000	5.94870536448309007206e-004	0.00000000000000000000e+000	-2.33218517818432517037e-004	0.00000000000000000000e+000	2.70628599992941599339e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011425000000000000e+006	0.00000000000000000000e+000	1.01010000000000000000e+006	6.38962315860000019431e-004	0.00000000000000000000e+000	-3.75952363010000012444e-001	0.00000000000000000000e+000	5.94336149773194710733e-004	0.00000000000000000000e+000	-2.34600473490462234968e-004	0.00000000000000000000e+000	2.70655999992939177901e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011525000000000000e+006	0.00000000000000000000e+000	1.01010100000000000000e+006	6.38981931839999964945e-004	0.00000000000000000000e+000	-3.80362957720000005590e-001	0.00000000000000000000e+000	5.93313858641600138863e-004	0.00000000000000000000e+000	-2.37226841571087010072e-004	0.00000000000000000000e+000	2.70682499992940574884e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011606250000000000e+006	0.00000000000000000000e+000	1.01010200000000000000e+006	6.38952944429999948085e-004	0.00000000000000000000e+000	-3.88048619029999986019e-001	0.00000000000000000000e+000	5.91446276003113622158e-004	0.00000000000000000000e+000	-2.41768831319952065724e-004	0.00000000000000000000e+000	2.70709299992944579571e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01011725000000000000e+006	0.00000000000000000000e+000	1.01010300000000000000e+006	6.38976518529999946115e-004	0.00000000000000000000e+000	-3.91333967449999986510e-001	0.00000000000000000000e+000	5.90670582618427848429e-004	0.00000000000000000000e+000	-2.43719621823780091237e-004	0.00000000000000000000e+000	2.70736199992941692472e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
