Time1	2B
8.70297999893198721111e+002	3.15899999999999998579e+001
8.70376999893225729465e+002	3.15899999999999998579e+001
8.70454999893205240369e+002	3.15770000000000017337e+001
8.70533999893232248724e+002	3.15599999999999987210e+001
8.70612999893142841756e+002	3.15599999999999987210e+001
8.70692999893217347562e+002	3.15519999999999996021e+001
8.70775999893201515079e+002	3.15390000000000014779e+001
8.70854999893228523433e+002	3.15390000000000014779e+001
8.70934999893186613917e+002	3.15240000000000009095e+001
8.71016999893239699304e+002	3.15130000000000016769e+001
8.71095999893150292337e+002	3.15130000000000016769e+001
8.71175999893224798143e+002	3.14980000000000011084e+001
8.71256999893230386078e+002	3.14840000000000017621e+001
8.71335999893140979111e+002	3.14840000000000017621e+001
8.71414999893167987466e+002	3.14679999999999999716e+001
8.71497999893152154982e+002	3.14579999999999984084e+001
8.71576999893179163337e+002	3.14579999999999984084e+001
8.71656999893137253821e+002	3.14450000000000002842e+001
8.71739999893237836659e+002	3.14299999999999997158e+001
8.71819999893195927143e+002	3.14299999999999997158e+001
8.71899999893154017627e+002	3.14200000000000017053e+001
8.71978999893181025982e+002	3.14070000000000000284e+001
8.72057999893208034337e+002	3.14070000000000000284e+001
8.72137999893166124821e+002	3.13939999999999983515e+001
8.72216999893193133175e+002	3.13780000000000001137e+001
8.72295999893220141530e+002	3.13780000000000001137e+001
8.72375999893178232014e+002	3.13670000000000008811e+001
8.72457999893231317401e+002	3.13560000000000016485e+001
8.72537999893189407885e+002	3.13560000000000016485e+001
8.72616999893216416240e+002	3.13440000000000011937e+001
8.72698999893153086305e+002	3.13350000000000008527e+001
8.72777999893180094659e+002	3.13350000000000008527e+001
8.72857999893138185143e+002	3.13240000000000016200e+001
8.72936999893165193498e+002	3.13129999999999988347e+001
8.73015999893192201853e+002	3.13129999999999988347e+001
8.73095999893150292337e+002	3.13030000000000008242e+001
8.73176999893155880272e+002	3.12950000000000017053e+001
8.73255999893182888627e+002	3.12950000000000017053e+001
8.73334999893209896982e+002	3.12839999999999989200e+001
8.73415999893215484917e+002	3.12779999999999986926e+001
8.73495999893173575401e+002	3.12779999999999986926e+001
