Time	Theta
788.392	88.2234
788.479	88.22421
788.547	88.22488999999999
788.617	88.22479999999999
788.7	88.22417999999999
788.767	88.22358
788.838	88.22341999999999
788.919	88.22354
788.989	88.22322
789.057	88.22357
789.138	88.22596999999999
789.204	88.22487
789.279	88.22603
789.362	88.22567
789.436	88.22717999999999
789.503	88.22600999999999
789.593	88.22771999999999
789.664	88.22542999999999
789.732	88.22801
789.821	88.22442
789.888	88.22775
789.958	88.22829999999999
790.04	88.22599
790.11	88.22556999999999
790.178	88.22685999999999
790.256	88.22663
790.324	88.2264
790.394	88.22778
790.474	88.22742
790.543	88.22686999999999
790.613	88.22726
790.696	88.22568
790.766	88.22537
790.843	88.22421
790.927	88.22644
790.998	88.2255
791.07	88.22666
791.158	88.22682999999999
791.226	88.22631
791.297	88.22529
791.377	88.22655999999999
791.445	88.2237
791.518	88.22494999999999
791.6	88.22632
791.667	88.22552999999999
791.737	88.22588999999999
791.815	88.2256
791.885	88.22317
791.956	88.22699999999999
792.038	88.22497
792.105	88.2242
792.178	88.22483
792.256	88.22688
792.325	88.22408
792.394	88.22608
792.476	88.22658999999999
792.545	88.22582
792.614	88.22722999999999
792.693	88.22655999999999
792.763	88.22527
792.832	88.22914999999999
792.913	88.22608
792.981	88.22529
793.052	88.22773
793.134	88.22533999999999
793.206	88.22469
793.275	88.22766
793.353	88.22488
793.422	88.22494999999999
793.497	88.22582
793.575	88.22663999999999
793.642	88.22852999999999
793.713	88.22743
793.795	88.22796
793.866	88.22585
793.936	88.22693
794.016	88.22588999999999
794.084	88.22733
794.154	88.22702
794.237	88.22645
794.305	88.22567
794.378	88.22556999999999
794.46	88.22663
794.528	88.22437
794.596	88.22775
794.675	88.22685
794.748	88.22652
794.817	88.22524
794.904	88.22534999999999
794.971	88.22449999999999
795.043	88.2254
795.125	88.22428
795.196	88.22458999999999
795.268	88.22555
795.348	88.22694
795.418	88.22609999999999
795.488	88.22586
795.568	88.22595
795.637	88.22672
795.708	88.22755
795.79	88.22699
795.86	88.22666
795.928	88.22702
796.006	88.22564999999999
796.075	88.22729
796.143	88.22708999999999
796.221	88.22664999999999
796.29	88.22724
796.362	88.22865999999999
796.443	88.22662
796.51	88.22551999999999
796.579	88.22690999999999
796.658	88.22699999999999
796.727	88.22542999999999
796.796	88.22744999999999
796.878	88.22934
796.947	88.22614
797.017	88.22667999999999
797.098	88.22603
797.168	88.22552999999999
797.246	88.22564
797.326	88.22538
797.403	88.22652
797.471	88.22717
797.561	88.22761999999999
797.631	88.22773
797.701	88.2284
797.78	88.2269
797.85	88.22725
797.918	88.22747
797.999	88.22833999999999
798.068	88.2263
798.138	88.22788
798.218	88.22757999999999
798.285	88.22809
798.355	88.22487
798.433	88.22663
798.5	88.22689
798.569	88.22864999999999
798.654	88.22829
798.724	88.22789999999999
798.794	88.22887999999999
798.876	88.22885
798.943	88.22878
799.014	88.22766
799.096	88.22792
799.168	88.22717
799.237	88.22887999999999
799.318	88.22788
799.388	88.2276
799.462	88.22993
799.542	88.22878999999999
799.612	88.22824
799.684	88.22822
799.774	88.22689
799.843	88.22569
799.911	88.22588999999999
799.992	88.22771999999999
800.061	88.2252
800.132	88.22563
800.217	88.22744999999999
800.286	88.22649999999999
800.357	88.22958999999999
800.434	88.22778
800.503	88.22699999999999
800.575	88.22726999999999
800.654	88.22614
800.722	88.2272
800.792	88.22555
800.873	88.22751
800.942	88.22663
801.012	88.22588999999999
801.092	88.22868
801.162	88.22770999999999
801.23	88.22664999999999
801.31	88.22599
801.381	88.22843999999999
801.451	88.22663
801.531	88.22854
801.598	88.22742
801.669	88.22780999999999
801.75	88.22645
801.821	88.22858
801.889	88.22520999999999
801.972	88.22635
802.041	88.22775
802.11	88.22594
802.189	88.22802999999999
802.256	88.23061999999999
802.324	88.23039
802.406	88.22908
802.473	88.23022999999999
802.545	88.2273
802.623	88.22944
802.689	88.23003999999999
802.759	88.22993
802.839	88.22993
802.906	88.22914
802.976	88.23076999999999
803.058	88.23187
803.126	88.23181
803.196	88.23056
803.277	88.2301
803.348	88.23025
803.416	88.23029
803.499	88.23183999999999
803.567	88.23070999999999
803.639	88.23338
803.72	88.23066999999999
803.789	88.23051
803.859	88.23343999999999
803.94	88.23152999999999
804.009	88.2301
804.081	88.23146999999999
804.161	88.23074
804.229	88.23064
804.298	88.23065
804.386	88.22994999999999
804.456	88.2315
804.526	88.23029
804.604	88.23343999999999
804.675	88.23396
804.75	88.23204
804.832	88.23061999999999
804.903	88.22957
804.974	88.23267999999999
805.061	88.23079999999999
805.131	88.23216
805.199	88.23263999999999
805.279	88.23205999999999
805.351	88.231
805.419	88.23277999999999
805.502	88.23160999999999
805.57	88.23212
805.642	88.23181
805.724	88.23124999999999
805.791	88.23111999999999
805.861	88.23052
805.942	88.2301
806.01	88.23102999999999
806.078	88.23261
806.157	88.23294999999999
806.226	88.23097999999999
806.296	88.2311
806.378	88.2319
806.446	88.22935
806.515	88.23017
806.594	88.23048999999999
806.665	88.23134999999999
806.736	88.23198
806.818	88.23375
806.886	88.23276999999999
806.955	88.23312
807.038	88.23389999999999
807.108	88.23321999999999
807.177	88.23227999999999
807.256	88.2323
807.324	88.23263999999999
807.395	88.23338
807.476	88.23352999999999
807.543	88.2312
807.613	88.2329
807.692	88.23437
807.761	88.23534
807.83	88.23328
807.908	88.23325
807.981	88.23337
808.05	88.23339
808.141	88.23227999999999
808.211	88.23057
808.282	88.22961
808.364	88.23442
808.432	88.23281999999999
808.502	88.23432
808.581	88.23344999999999
808.656	88.23246999999999
808.727	88.23024
808.809	88.23361
808.879	88.23213
808.949	88.23369
809.027	88.23164999999999
809.097	88.23160999999999
809.166	88.23035
809.247	88.23093
809.318	88.23132
809.391	88.2316
809.47	88.23156999999999
809.537	88.23226
809.607	88.22997
809.688	88.2328
809.752	88.22927999999999
809.82	88.23088
809.906	88.231
809.975	88.23245999999999
810.048	88.23088
810.125	88.23116999999999
810.193	88.23406999999999
810.265	88.23064
810.347	88.23151999999999
810.417	88.2311
810.485	88.23016
810.567	88.23164999999999
810.637	88.2306
810.705	88.23187999999999
810.786	88.23087
810.857	88.23124
810.926	88.23002
811.007	88.23098999999999
811.077	88.23263999999999
811.155	88.23373
811.234	88.23079
811.314	88.2312
811.385	88.2333
811.466	88.22917
811.534	88.23167
811.603	88.23129999999999
811.684	88.23025
811.753	88.23055
811.827	88.22952
811.906	88.23084999999999
811.976	88.2319
812.044	88.23039999999999
812.123	88.23317999999999
812.191	88.23187
812.262	88.23035
812.343	88.23209999999999
812.41	88.23188999999999
812.481	88.23155
812.562	88.22997
812.63	88.2329
812.701	88.23297
812.78	88.23198
812.85	88.23221
812.919	88.23216
812.998	88.23164999999999
813.066	88.22967999999999
813.136	88.23208
813.218	88.23164999999999
813.288	88.23011
813.358	88.2332
813.438	88.23145
813.507	88.22778
813.576	88.23232999999999
813.655	88.23208
813.726	88.22887999999999
813.794	88.23051
813.874	88.22972999999999
813.944	88.22914999999999
814.014	88.22882
814.094	88.23172
814.165	88.23241999999999
814.233	88.23093999999999
814.315	88.23155
814.384	88.23147999999999
814.455	88.23325
814.532	88.2332
814.602	88.23249
814.672	88.23025
814.752	88.23115999999999
814.821	88.23080999999999
814.89	88.23169999999999
814.97	88.23164999999999
815.038	88.23168
815.11	88.23022999999999
815.19	88.2312
815.258	88.23093
815.331	88.22994
815.412	88.2299
815.482	88.23188999999999
815.551	88.22934
815.63	88.22873999999999
815.7	88.23254999999999
815.771	88.23282999999999
815.85	88.23181
815.919	88.23379
815.987	88.23364
816.065	88.2323
816.136	88.2328
816.208	88.23187999999999
816.29	88.23326999999999
816.361	88.23337
816.429	88.23297
816.508	88.2345
816.576	88.23288
816.647	88.234
816.728	88.23404
816.798	88.23535
816.866	88.2341
816.948	88.23329
817.019	88.23414
817.091	88.23380999999999
817.173	88.23446999999999
817.248	88.23447999999999
817.317	88.23455
817.405	88.23321999999999
817.475	88.23523
817.544	88.23460999999999
817.626	88.23518999999999
817.696	88.23422
817.767	88.23446999999999
817.847	88.23418
817.918	88.23415
817.988	88.2366
818.069	88.23595999999999
818.137	88.23607
818.207	88.23356
818.289	88.23437
818.358	88.23536999999999
818.426	88.23633
818.504	88.23537999999999
818.573	88.23582999999999
818.642	88.23364
818.723	88.23508
818.791	88.23388999999999
818.861	88.2345
818.939	88.23558
819.009	88.23451999999999
819.08	88.23559999999999
819.157	88.23419
819.227	88.23509
819.296	88.23508
819.383	88.23550999999999
819.453	88.23478999999999
819.523	88.23276999999999
819.603	88.23297
819.672	88.23472
819.749	88.23407999999999
819.829	88.23584
819.905	88.23522
819.976	88.23791999999999
820.065	88.23407999999999
820.134	88.23621999999999
820.204	88.23581999999999
820.286	88.23405
820.357	88.23737
820.429	88.23446999999999
820.509	88.23592
820.576	88.23607
820.648	88.23541999999999
820.732	88.23482999999999
820.803	88.23384
820.872	88.23594
820.951	88.23615
821.021	88.23639999999999
821.092	88.23801999999999
821.172	88.23519999999999
821.239	88.23612
821.313	88.23548
821.394	88.23602
821.469	88.23411999999999
821.54	88.23585999999999
821.623	88.23464999999999
821.691	88.2344
821.762	88.23539
821.842	88.23456999999999
821.909	88.23405
821.979	88.23433999999999
822.063	88.23604999999999
822.132	88.23374
822.201	88.23212
822.28	88.23306
822.349	88.23039999999999
822.417	88.23339999999999
822.496	88.23088999999999
822.565	88.23158
822.635	88.23239
822.719	88.23297
822.787	88.23024
822.857	88.2333
822.937	88.23205
823.007	88.23074
823.08	88.23402
823.161	88.23299
823.23	88.23272
823.3	88.23237999999999
823.379	88.23454
823.447	88.23338
823.517	88.23304999999999
823.596	88.23452999999999
823.665	88.23118
823.733	88.23245
823.813	88.23365
823.882	88.22954999999999
823.954	88.23294999999999
824.036	88.2329
824.104	88.23208
824.174	88.23209
824.262	88.23106999999999
824.331	88.23079999999999
824.4	88.23124999999999
824.478	88.23104
824.547	88.23124
824.616	88.23106999999999
824.695	88.23297
824.767	88.23038
824.836	88.23209999999999
824.915	88.23136
824.984	88.2293
825.06	88.23123
825.142	88.23167
825.217	88.23459
825.287	88.23239
825.374	88.23258
825.444	88.23133999999999
825.513	88.23132
825.601	88.23263999999999
825.674	88.23276999999999
825.744	88.23235
825.823	88.23123
825.893	88.23038
825.965	88.22806999999999
826.045	88.23192999999999
826.112	88.23218
826.181	88.23159
826.259	88.23191999999999
826.329	88.23379
826.397	88.23257
826.477	88.23187999999999
826.544	88.23079
826.625	88.22972999999999
826.706	88.22989
826.781	88.2293
826.851	88.22932999999999
826.942	88.22952
827.012	88.23174999999999
827.083	88.23151999999999
827.161	88.23070999999999
827.231	88.23024
827.301	88.23097999999999
827.38	88.23133
827.447	88.23138999999999
827.516	88.23496
827.596	88.23406
827.663	88.23225
827.734	88.23177
827.813	88.23334999999999
827.884	88.23339999999999
827.956	88.23275
828.036	88.23325
828.107	88.23177
828.175	88.23316
828.254	88.23428
828.324	88.23557
828.392	88.23469
828.47	88.23537999999999
828.54	88.23648999999999
828.609	88.23590999999999
828.688	88.23648999999999
828.755	88.23384
828.824	88.2359
828.906	88.23733
828.974	88.23652
829.043	88.23756999999999
829.126	88.23647
829.196	88.23686
829.267	88.23826
829.348	88.23611
829.417	88.23791999999999
829.49	88.23554999999999
829.569	88.23745
829.638	88.23881999999999
829.706	88.2366
829.786	88.2366
829.853	88.2375
829.922	88.23594999999999
830.002	88.23756999999999
830.07	88.23635999999999
830.138	88.23599999999999
830.219	88.23917999999999
830.288	88.23747999999999
830.358	88.23581999999999
830.442	88.23889
830.511	88.23671999999999
830.58	88.23899
830.661	88.2384
830.728	88.23756999999999
830.798	88.23728
830.878	88.23365
830.946	88.23666999999999
831.018	88.23463
831.096	88.23563999999999
831.163	88.23518999999999
831.234	88.23459
831.316	88.23768
831.386	88.23615
831.454	88.2349
831.534	88.23619
831.604	88.23548
831.676	88.23585999999999
831.757	88.23625
831.824	88.23594999999999
831.892	88.23661999999999
831.974	88.23755
832.042	88.23664
832.112	88.23684
832.19	88.23974
832.262	88.23867
832.333	88.23908
832.414	88.23849999999999
832.481	88.23926999999999
832.549	88.23953999999999
832.631	88.23926999999999
832.698	88.24055999999999
832.768	88.2396
832.847	88.23939999999999
832.915	88.23944999999999
832.984	88.23776
833.062	88.23987
833.132	88.23889
833.202	88.23966
833.28	88.23836999999999
833.348	88.2374
833.417	88.23834
833.503	88.23971999999999
833.569	88.23849
833.638	88.23810999999999
833.72	88.23741
833.788	88.23673
833.856	88.23853
833.937	88.23859999999999
834.007	88.23695
834.076	88.23917999999999
834.158	88.23801999999999
834.226	88.23974
834.294	88.24029999999999
834.375	88.24069999999999
834.442	88.23998999999999
834.51	88.23924
834.593	88.24011
834.66	88.23912
834.728	88.24011
834.808	88.24123999999999
834.878	88.24092999999999
834.948	88.2389
835.027	88.23881999999999
835.095	88.23892
835.166	88.2388
835.245	88.23785
835.312	88.24203999999999
835.384	88.24109999999999
835.466	88.24319
835.534	88.24188
835.604	88.23992
835.687	88.23978
835.754	88.24251
835.826	88.23867
835.907	88.24074999999999
835.975	88.24230999999999
836.046	88.24234
836.135	88.24051999999999
836.203	88.24119999999999
836.273	88.24117
836.36	88.24087999999999
836.427	88.23966999999999
836.497	88.23993999999999
836.576	88.23992
836.645	88.24069999999999
836.714	88.24109999999999
836.794	88.24277
836.864	88.24004
836.937	88.24061999999999
837.02	88.23934
837.092	88.24043999999999
837.161	88.24072
837.251	88.24009
837.321	88.23890999999999
837.389	88.24252
837.469	88.23778999999999
837.537	88.24064
837.605	88.23966
837.686	88.24027
837.756	88.24005
837.827	88.2397
837.907	88.24149
837.976	88.24137999999999
838.047	88.23872
838.127	88.23992
838.195	88.23930999999999
838.264	88.23773999999999
838.345	88.23688999999999
838.415	88.24028999999999
838.485	88.23679999999999
838.565	88.23919
838.635	88.23894
838.705	88.23844
838.789	88.23879
838.858	88.24016999999999
838.928	88.2388
839.006	88.24011
839.077	88.23939
839.149	88.23898
839.23	88.23724999999999
839.302	88.24032
839.374	88.24289999999999
839.453	88.24149999999999
839.523	88.24175
839.593	88.23984999999999
839.672	88.24174
839.74	88.24139
839.81	88.24145999999999
839.89	88.23988
839.959	88.24163999999999
840.027	88.2392
840.105	88.24117
840.176	88.24
840.246	88.23984999999999
840.324	88.24101999999999
840.393	88.24117
840.465	88.24117
840.553	88.24136999999999
840.623	88.24091
840.691	88.24117
840.77	88.24202
840.847	88.24284999999999
840.916	88.24226999999999
841.	88.24154
841.068	88.24266999999999
841.176	88.24150999999999
841.269	88.24052999999999
841.347	88.24274
841.411	88.24291
841.507	88.24337
841.585	88.24098
841.622	88.24192
841.703	88.24127
841.782	88.24019
841.855	88.24096999999999
841.937	88.24064999999999
842.006	88.24082
842.109	88.24016999999999
842.202	88.2414
842.28	88.23964
842.358	88.24117
842.436	88.24158999999999
842.514	88.24315999999999
842.592	88.24243
842.67	88.24256
842.748	88.24149
842.826	88.24352999999999
842.92	88.2418
842.998	88.24081
843.076	88.2414
843.17	88.24144
843.248	88.24085
843.326	88.24208999999999
843.404	88.24302
843.482	88.2396
843.56	88.24177999999999
843.653	88.24172
843.731	88.24324
843.809	88.24104
843.903	88.2414
843.981	88.24087999999999
844.059	88.24001
844.152	88.24051999999999
844.23	88.24167999999999
844.308	88.23872999999999
844.402	88.23952999999999
844.48	88.24034999999999
844.558	88.23957999999999
844.652	88.24226999999999
844.73	88.24144
844.808	88.2404
844.901	88.24135
844.979	88.24288
845.057	88.24092999999999
845.151	88.24253999999999
845.229	88.24159999999999
845.307	88.24087999999999
845.385	88.24394
845.463	88.24136999999999
845.541	88.24435
845.619	88.24164999999999
845.697	88.24194999999999
845.775	88.24297
845.853	88.24255
845.931	88.24274
846.009	88.24213999999999
846.102	88.24458
846.18	88.24325999999999
846.258	88.24471
846.352	88.24266
846.43	88.24154999999999
846.508	88.24203999999999
846.601	88.24534
846.679	88.24462
846.757	88.2461
846.835	88.24519
846.913	88.24624
846.991	88.24535999999999
847.069	88.24709
847.147	88.24598999999999
847.225	88.24552
847.303	88.24548
847.381	88.24503
847.459	88.24423999999999
847.553	88.24597
847.631	88.24664
847.709	88.24565
847.787	88.24587
847.865	88.24502
847.943	88.24512
848.037	88.24359
848.115	88.24486999999999
848.193	88.24490999999999
848.286	88.24316999999999
848.364	88.24256
848.442	88.24287
848.536	88.24565
848.614	88.24504999999999
848.692	88.24364
848.785	88.24347999999999
848.863	88.24329999999999
848.941	88.24252
849.035	88.24394
849.113	88.24485
849.191	88.24295
849.269	88.24474
849.347	88.24499
849.425	88.24435
849.519	88.24459999999999
849.597	88.24477999999999
849.675	88.24539999999999
849.768	88.24279999999999
849.846	88.24361999999999
849.924	88.24458
850.018	88.24381
850.096	88.24637
850.174	88.24504999999999
850.267	88.24492
850.345	88.24329999999999
850.423	88.24361999999999
850.501	88.24539
850.579	88.24153
850.657	88.24574
850.751	88.2461
850.829	88.24597
850.907	88.24457
851.001	88.24486999999999
851.079	88.24427
851.157	88.24403
851.234	88.24452
851.312	88.24531999999999
851.39	88.24607999999999
851.468	88.24539
851.546	88.24474
851.624	88.24766
851.702	88.24748
851.78	88.24649
851.858	88.24571999999999
851.936	88.24942
852.014	88.24654
852.092	88.24868
852.186	88.24735
852.264	88.24840999999999
852.342	88.24911999999999
852.436	88.2495
852.514	88.24731999999999
852.592	88.24776999999999
852.67	88.24884
852.748	88.24786999999999
852.826	88.24932
852.904	88.24906999999999
852.982	88.24735
853.06	88.24723999999999
853.153	88.24938999999999
853.231	88.25045
853.309	88.24817999999999
853.403	88.24651999999999
853.481	88.247
853.559	88.24645
853.652	88.24664
853.73	88.24486999999999
853.808	88.24624999999999
853.902	88.24987999999999
853.98	88.24553999999999
854.058	88.24692999999999
854.152	88.247
854.23	88.24745
854.308	88.24762
854.401	88.24799999999999
854.479	88.24516
854.557	88.24677
854.635	88.24647999999999
854.713	88.24445999999999
854.791	88.24412
854.885	88.24548
854.963	88.24571999999999
855.041	88.24562999999999
855.134	88.24598999999999
855.212	88.24511
855.29	88.24736999999999
855.384	88.24484
855.462	88.24508999999999
855.54	88.24614
855.634	88.24649
855.712	88.24703
855.79	88.24548
855.883	88.24707
855.961	88.24553999999999
856.039	88.24659
856.117	88.24628999999999
856.195	88.24485
856.273	88.24852
856.351	88.24646
856.429	88.24606999999999
856.507	88.24651999999999
856.601	88.24682999999999
856.679	88.24891
856.757	88.24641
856.835	88.24642
856.913	88.24938999999999
856.991	88.24615999999999
857.084	88.24716
857.162	88.24645
857.24	88.24741999999999
857.334	88.24838
857.412	88.24678999999999
857.49	88.24562999999999
857.568	88.24618
857.646	88.24593
857.726	88.24642
857.804	88.24895
857.882	88.24741999999999
857.96	88.24483
858.038	88.24597
858.116	88.24605
858.194	88.24877
858.287	88.24641
858.365	88.24516
858.443	88.24727999999999
858.537	88.24682999999999
858.615	88.24668
858.693	88.24828
858.771	88.24625999999999
858.849	88.24414999999999
858.927	88.24727999999999
859.005	88.247
859.083	88.2477
859.161	88.24829
859.239	88.24669
859.319	88.24669999999999
859.397	88.24866999999999
859.475	88.24713999999999
859.553	88.24753
859.631	88.24911999999999
859.725	88.24636
859.803	88.24799999999999
859.881	88.24792
859.959	88.24753
860.037	88.2468
860.115	88.24743
860.208	88.24834999999999
860.286	88.24789
860.364	88.24731999999999
860.442	88.24847
860.52	88.24597
860.598	88.24553999999999
860.692	88.24905
860.77	88.24864
860.848	88.24698
860.926	88.24840999999999
861.004	88.2487
861.082	88.24852
861.175	88.24911999999999
861.253	88.24886
861.332	88.24964
861.426	88.24901999999999
861.504	88.24978
861.582	88.24909
861.66	88.2504
861.738	88.2478
861.816	88.24821999999999
861.91	88.24869
861.988	88.24928
862.066	88.24799999999999
862.144	88.24754
862.222	88.24714999999999
862.3	88.24668
862.378	88.24588999999999
862.456	88.24838
862.534	88.24696999999999
862.627	88.24731999999999
862.705	88.2478
862.783	88.25027999999999
862.877	88.24717
862.955	88.24864
863.033	88.24593999999999
863.111	88.24750999999999
863.189	88.24808999999999
863.267	88.24651999999999
863.36	88.24642
863.438	88.24839
863.516	88.24844999999999
863.61	88.24825
863.688	88.24936
863.766	88.24889999999999
863.859	88.25247999999999
863.937	88.25
864.015	88.24978
864.093	88.25102
864.171	88.25363999999999
864.249	88.25036999999999
864.343	88.25138
864.421	88.24969999999999
864.499	88.25059999999999
864.593	88.25166
864.671	88.24969999999999
864.749	88.25077999999999
864.842	88.24959
864.92	88.24909
864.998	88.25142
865.076	88.24959
865.154	88.25142
865.232	88.25166
865.31	88.24983999999999
865.388	88.25175999999999
865.466	88.24868
865.56	88.24954
865.638	88.24897
865.716	88.2496
865.809	88.24969999999999
865.887	88.24892
865.965	88.24779
866.059	88.24916999999999
866.137	88.24892
866.217	88.24914
866.311	88.24807
866.389	88.24768999999999
866.467	88.24659
866.545	88.2478
866.623	88.24705999999999
866.701	88.24726
866.779	88.24802
866.857	88.24989
866.935	88.24937
867.013	88.24767
867.091	88.24754
867.139	88.24821999999999
867.249	88.24938999999999
867.327	88.24914
867.405	88.24847
867.498	88.24995
867.576	88.24808999999999
867.654	88.24874
867.732	88.24847
867.81	88.25067
867.888	88.24974999999999
867.966	88.24924999999999
868.044	88.24723999999999
868.122	88.24620999999999
868.216	88.25049
868.294	88.24920999999999
868.372	88.25072
868.465	88.2508
868.543	88.25197999999999
868.621	88.24995999999999
868.715	88.25115
868.793	88.25098999999999
868.871	88.25193999999999
868.967	88.25292999999999
869.045	88.2521
869.123	88.252
869.216	88.25520999999999
869.294	88.2541
869.372	88.2524
869.466	88.25085999999999
869.544	88.25251
869.622	88.25236
869.715	88.2516
869.793	88.25255
869.871	88.25242
869.949	88.25001999999999
870.027	88.25108999999999
870.105	88.25007
870.183	88.25165
870.261	88.25068999999999
870.339	88.25004
870.433	88.25050999999999
870.511	88.25025
870.589	88.25035
870.682	88.25097
870.76	88.25107
870.838	88.25214
870.916	88.25058999999999
870.994	88.25119
871.072	88.25220999999999
871.15	88.25095999999999
871.228	88.25052
871.306	88.25157
871.384	88.25192
871.462	88.24942999999999
871.54	88.25265999999999
871.634	88.25282
871.712	88.25246999999999
871.79	88.25090999999999
871.884	88.252
871.962	88.25301999999999
872.04	88.25215
872.133	88.25269
872.211	88.25162999999999
872.289	88.25036999999999
872.383	88.24967
872.461	88.25001999999999
872.539	88.25173
872.617	88.24955
872.695	88.25255
872.773	88.25052
872.866	88.24888999999999
872.944	88.24969999999999
873.022	88.25220999999999
873.116	88.24887
873.194	88.25040999999999
873.272	88.25008
873.366	88.24817999999999
873.444	88.25084
873.522	88.24906
873.615	88.25137
873.693	88.25049
873.771	88.24831999999999
873.865	88.24727999999999
873.943	88.2481
874.021	88.24886
874.114	88.25049
874.192	88.25049999999999
874.27	88.24964
874.364	88.24786999999999
874.442	88.24817999999999
874.52	88.24938999999999
874.598	88.24995
874.676	88.24922
874.754	88.24911999999999
874.832	88.24986
874.91	88.25032999999999
874.988	88.25031
875.066	88.24779
875.144	88.24974999999999
875.222	88.24864
875.3	88.25086999999999
875.378	88.25104999999999
875.456	88.25059999999999
875.55	88.24819
875.628	88.24816
875.706	88.25076
875.784	88.24936
875.862	88.24834999999999
875.94	88.24918
876.033	88.2498
876.111	88.24834999999999
876.189	88.25049999999999
876.283	88.24964
876.361	88.24933
876.439	88.25157999999999
876.532	88.25143999999999
876.61	88.25313
876.688	88.25299
876.782	88.25098999999999
876.86	88.25045999999999
876.938	88.25085999999999
877.031	88.2521
877.109	88.25296999999999
877.187	88.25152
877.281	88.252
877.359	88.25386999999999
877.437	88.25184999999999
877.531	88.25354999999999
877.609	88.25361
877.687	88.25371
877.78	88.25264
877.858	88.25229999999999
877.936	88.25228
878.014	88.25354
878.092	88.2563
878.17	88.2545
878.248	88.2547
878.326	88.25327
878.404	88.25272
878.498	88.25309
878.576	88.25037999999999
878.654	88.25416999999999
878.747	88.25416
878.825	88.25298
878.903	88.25220999999999
878.981	88.25408999999999
879.059	88.25204
879.137	88.25403
879.231	88.25344
879.309	88.25238999999999
879.387	88.25211999999999
879.481	88.25274999999999
879.559	88.25372
879.637	88.25298
879.715	88.25310999999999
879.793	88.25278999999999
879.871	88.25186
879.949	88.25362
880.027	88.25211999999999
880.105	88.2542
880.183	88.25246999999999
880.261	88.25265999999999
880.339	88.25322999999999
880.432	88.25228
880.51	88.2515
880.588	88.25236
880.666	88.25277
880.744	88.25125
880.822	88.25169
880.916	88.25027
880.994	88.25424
881.072	88.25492
881.15	88.25209
881.228	88.25115
881.306	88.25162999999999
881.384	88.25241
881.462	88.25151
881.54	88.25180999999999
881.618	88.25269999999999
881.696	88.25408999999999
881.774	88.25381999999999
881.852	88.25309999999999
881.93	88.25358999999999
882.008	88.25249
882.101	88.25466999999999
882.179	88.25429
882.257	88.25484999999999
882.351	88.2511
882.429	88.25318
882.507	88.25384
882.6	88.25475
882.678	88.25527
882.756	88.25523
882.85	88.25515999999999
882.928	88.25649
883.006	88.25555999999999
883.1	88.25564
883.178	88.25632999999999
883.256	88.25698
883.334	88.25437
883.412	88.25343
883.49	88.25439999999999
883.583	88.25497999999999
883.661	88.2564
883.739	88.25394999999999
883.833	88.25644
883.911	88.25514
883.989	88.25489999999999
884.082	88.25285
884.16	88.25386999999999
884.238	88.25475
884.316	88.25689
884.394	88.25604
884.472	88.25610999999999
884.566	88.25524
884.644	88.25677999999999
884.722	88.25439999999999
884.8	88.25372
884.878	88.25536
884.956	88.25645
885.034	88.25586999999999
885.112	88.25483999999999
885.19	88.25394999999999
885.284	88.25439999999999
885.362	88.25542
885.44	88.25617
885.533	88.25536
885.611	88.25546
885.689	88.25524999999999
885.783	88.25604
885.861	88.25672
885.939	88.25574999999999
886.032	88.25430999999999
886.11	88.25529999999999
886.188	88.25577
886.266	88.25529999999999
886.344	88.25381999999999
886.422	88.25519999999999
886.516	88.25716
886.594	88.25708999999999
886.672	88.25752
886.766	88.2585
886.844	88.25855999999999
886.922	88.25755
887.	88.2576
887.078	88.25735999999999
887.156	88.25601999999999
887.234	88.25775999999999
887.312	88.25838999999999
887.39	88.25704999999999
887.483	88.25770999999999
887.561	88.25774999999999
887.639	88.2598
887.733	88.25759
887.811	88.25765
887.889	88.25845
887.967	88.25909
888.045	88.2577
888.123	88.25766999999999
888.216	88.26019
888.294	88.26083999999999
888.372	88.25835
888.466	88.25797
888.544	88.25945
888.622	88.25935
888.715	88.25886
888.793	88.25922
888.871	88.25814
888.965	88.25519999999999
889.043	88.25645999999999
889.121	88.25806999999999
889.199	88.25712999999999
889.277	88.25765
889.355	88.25789999999999
889.449	88.25949999999999
889.527	88.25889
889.605	88.26025999999999
889.683	88.25926
889.761	88.26182
889.839	88.25797
889.918	88.25900999999999
890.012	88.25813
890.09	88.25929
890.184	88.25926
890.262	88.25910999999999
890.34	88.25881
890.418	88.25836
890.496	88.25746
890.574	88.25936
890.652	88.25771999999999
890.73	88.25650999999999
890.808	88.25751
890.886	88.25713999999999
890.964	88.2575
891.042	88.25788
891.135	88.25737
891.213	88.25752
891.291	88.25685
891.385	88.25572
891.463	88.25604
891.541	88.2554
891.619	88.25461
891.697	88.25649
891.775	88.25680999999999
891.853	88.2542
891.931	88.25582
892.011	88.25742
892.105	88.25622
892.183	88.25554
892.261	88.25475
892.354	88.25623999999999
892.432	88.25532
892.51	88.25734
892.604	88.25739
892.682	88.2573
892.76	88.25668999999999
892.853	88.2594
892.931	88.25680999999999
893.009	88.25668999999999
893.103	88.25704999999999
893.181	88.25623999999999
893.259	88.25759
893.353	88.25752
893.431	88.25730999999999
893.509	88.25589
893.587	88.25497999999999
893.665	88.2563
893.743	88.25645999999999
893.821	88.25801
893.899	88.25729
893.977	88.25712999999999
894.07	88.25829999999999
894.148	88.25881
894.226	88.25667
894.32	88.25688
894.398	88.25782
