TimeAll	TimeExperiment	R	Theta
3.529250e+002	4.295000e+001	6.466061e-005	-6.213708e+001
3.530190e+002	4.304400e+001	6.450102e-005	-6.211130e+001
3.531130e+002	4.313800e+001	6.467012e-005	-6.209174e+001
3.532220e+002	4.324700e+001	6.452345e-005	-6.212624e+001
3.533150e+002	4.334000e+001	6.471057e-005	-6.204849e+001
3.534090e+002	4.343400e+001	6.451798e-005	-6.213089e+001
3.535030e+002	4.352800e+001	6.466274e-005	-6.205305e+001
3.536120e+002	4.363700e+001	6.470852e-005	-6.207137e+001
3.537210e+002	4.374600e+001	6.457332e-005	-6.213338e+001
3.538150e+002	4.384000e+001	6.458804e-005	-6.203662e+001
3.539080e+002	4.393300e+001	6.455295e-005	-6.206775e+001
3.540020e+002	4.402700e+001	6.457215e-005	-6.214296e+001
3.541110e+002	4.413600e+001	6.463081e-005	-6.211535e+001
3.542200e+002	4.424500e+001	6.456897e-005	-6.210201e+001
3.543140e+002	4.433900e+001	6.462327e-005	-6.205421e+001
3.544070e+002	4.443200e+001	6.460508e-005	-6.210074e+001
3.545010e+002	4.452600e+001	6.453940e-005	-6.212518e+001
3.546100e+002	4.463500e+001	6.462843e-005	-6.203366e+001
3.547190e+002	4.474400e+001	6.453782e-005	-6.210422e+001
3.548130e+002	4.483800e+001	6.448178e-005	-6.203231e+001
3.549070e+002	4.493200e+001	6.464568e-005	-6.216936e+001
3.550160e+002	4.504100e+001	6.455864e-005	-6.209407e+001
3.551090e+002	4.513400e+001	6.462278e-005	-6.205950e+001
3.552030e+002	4.522800e+001	6.454837e-005	-6.213718e+001
3.552970e+002	4.532200e+001	6.459733e-005	-6.213371e+001
3.553900e+002	4.541500e+001	6.456011e-005	-6.219736e+001
3.554840e+002	4.550900e+001	6.455160e-005	-6.213400e+001
3.555770e+002	4.560200e+001	6.447809e-005	-6.211882e+001
3.556870e+002	4.571200e+001	6.461323e-005	-6.214661e+001
3.557960e+002	4.582100e+001	6.448731e-005	-6.210378e+001
3.558890e+002	4.591400e+001	6.446338e-005	-6.226077e+001
3.559990e+002	4.602400e+001	6.452832e-005	-6.207878e+001
3.561080e+002	4.613300e+001	6.442261e-005	-6.215294e+001
3.562170e+002	4.624200e+001	6.452392e-005	-6.207677e+001
3.563110e+002	4.633600e+001	6.445390e-005	-6.210211e+001
3.564040e+002	4.642900e+001	6.451240e-005	-6.212427e+001
3.565130e+002	4.653800e+001	6.452206e-005	-6.212909e+001
3.566070e+002	4.663200e+001	6.449062e-005	-6.216042e+001
3.567010e+002	4.672600e+001	6.451567e-005	-6.207042e+001
3.567940e+002	4.681900e+001	6.445133e-005	-6.212508e+001
3.569030e+002	4.692800e+001	6.456438e-005	-6.212180e+001
3.569970e+002	4.702200e+001	6.444816e-005	-6.211652e+001
3.570910e+002	4.711600e+001	6.455252e-005	-6.212637e+001
3.571840e+002	4.720900e+001	6.462655e-005	-6.217131e+001
3.572780e+002	4.730300e+001	6.449110e-005	-6.214145e+001
3.573710e+002	4.739600e+001	6.455936e-005	-6.207812e+001
3.574810e+002	4.750600e+001	6.435562e-005	-6.215255e+001
3.575740e+002	4.759900e+001	6.449825e-005	-6.210842e+001
3.576830e+002	4.770800e+001	6.440964e-005	-6.213843e+001
3.577770e+002	4.780200e+001	6.441025e-005	-6.209741e+001
3.578860e+002	4.791100e+001	6.434815e-005	-6.205439e+001
3.579950e+002	4.802000e+001	6.437611e-005	-6.207208e+001
3.581050e+002	4.813000e+001	6.447038e-005	-6.215377e+001
3.582140e+002	4.823900e+001	6.437681e-005	-6.205869e+001
3.583070e+002	4.833200e+001	6.446891e-005	-6.211832e+001
3.584010e+002	4.842600e+001	6.435716e-005	-6.222704e+001
3.585100e+002	4.853500e+001	6.442572e-005	-6.217906e+001
3.586190e+002	4.864400e+001	6.437243e-005	-6.207577e+001
3.587130e+002	4.873800e+001	6.430164e-005	-6.207557e+001
3.588070e+002	4.883200e+001	6.443349e-005	-6.216767e+001
3.589000e+002	4.892500e+001	6.440177e-005	-6.209960e+001
3.590090e+002	4.903400e+001	6.445630e-005	-6.210454e+001
3.591030e+002	4.912800e+001	6.445742e-005	-6.204325e+001
3.591970e+002	4.922200e+001	6.445022e-005	-6.219540e+001
3.593060e+002	4.933100e+001	6.442963e-005	-6.219813e+001
3.593990e+002	4.942400e+001	6.437746e-005	-6.208632e+001
3.595090e+002	4.953400e+001	6.447925e-005	-6.212792e+001
3.596180e+002	4.964300e+001	6.443854e-005	-6.207330e+001
3.597110e+002	4.973600e+001	6.443007e-005	-6.212502e+001
3.598050e+002	4.983000e+001	6.435214e-005	-6.216433e+001
3.599140e+002	4.993900e+001	6.438816e-005	-6.210537e+001
3.600230e+002	5.004800e+001	6.426354e-005	-6.206923e+001
3.601170e+002	5.014200e+001	6.430570e-005	-6.213342e+001
3.602260e+002	5.025100e+001	6.433774e-005	-6.208999e+001
3.603350e+002	5.036000e+001	6.432248e-005	-6.203407e+001
3.604450e+002	5.047000e+001	6.439516e-005	-6.212596e+001
3.605540e+002	5.057900e+001	6.432199e-005	-6.204165e+001
3.606630e+002	5.068800e+001	6.428336e-005	-6.211751e+001
3.607720e+002	5.079700e+001	6.424215e-005	-6.213711e+001
3.608810e+002	5.090600e+001	6.432940e-005	-6.215976e+001
3.609910e+002	5.101600e+001	6.423408e-005	-6.209503e+001
3.610840e+002	5.110900e+001	6.431626e-005	-6.216284e+001
3.611930e+002	5.121800e+001	6.435239e-005	-6.201758e+001
3.613030e+002	5.132800e+001	6.421684e-005	-6.211118e+001
3.614120e+002	5.143700e+001	6.426361e-005	-6.213228e+001
3.615050e+002	5.153000e+001	6.429101e-005	-6.215808e+001
3.615990e+002	5.162400e+001	6.433298e-005	-6.216384e+001
3.617080e+002	5.173300e+001	6.423174e-005	-6.212559e+001
3.618020e+002	5.182700e+001	6.433774e-005	-6.213423e+001
3.619110e+002	5.193600e+001	6.414441e-005	-6.203392e+001
3.620050e+002	5.203000e+001	6.422758e-005	-6.223809e+001
3.620980e+002	5.212300e+001	6.434789e-005	-6.212846e+001
3.622070e+002	5.223200e+001	6.433592e-005	-6.218612e+001
3.623010e+002	5.232600e+001	6.426963e-005	-6.211707e+001
3.623950e+002	5.242000e+001	6.422056e-005	-6.217240e+001
3.625040e+002	5.252900e+001	6.427077e-005	-6.204437e+001
3.625970e+002	5.262200e+001	6.431378e-005	-6.216256e+001
3.627070e+002	5.273200e+001	6.426671e-005	-6.215166e+001
3.628000e+002	5.282500e+001	6.433948e-005	-6.214258e+001
3.628940e+002	5.291900e+001	6.415544e-005	-6.223172e+001
3.629870e+002	5.301200e+001	6.432327e-005	-6.214884e+001
3.630810e+002	5.310600e+001	6.418377e-005	-6.219071e+001
3.631750e+002	5.320000e+001	6.427100e-005	-6.213719e+001
3.632680e+002	5.329300e+001	6.415264e-005	-6.213264e+001
3.633620e+002	5.338700e+001	6.425585e-005	-6.211434e+001
3.634710e+002	5.349600e+001	6.414599e-005	-6.211258e+001
3.635800e+002	5.360500e+001	6.420474e-005	-6.213072e+001
3.636740e+002	5.369900e+001	6.418399e-005	-6.214091e+001
3.637670e+002	5.379200e+001	6.415773e-005	-6.211335e+001
3.638770e+002	5.390200e+001	6.424772e-005	-6.218556e+001
3.639860e+002	5.401100e+001	6.424382e-005	-6.214456e+001
3.640950e+002	5.412000e+001	6.420857e-005	-6.215966e+001
3.642040e+002	5.422900e+001	6.417683e-005	-6.217518e+001
3.643130e+002	5.433800e+001	6.425197e-005	-6.213843e+001
3.644070e+002	5.443200e+001	6.413121e-005	-6.209544e+001
3.645010e+002	5.452600e+001	6.412771e-005	-6.216125e+001
3.645940e+002	5.461900e+001	6.417660e-005	-6.207390e+001
3.646880e+002	5.471300e+001	6.431213e-005	-6.207649e+001
3.647810e+002	5.480600e+001	6.426032e-005	-6.217440e+001
3.648910e+002	5.491600e+001	6.419061e-005	-6.216312e+001
3.649840e+002	5.500900e+001	6.410851e-005	-6.220335e+001
3.650930e+002	5.511800e+001	6.413752e-005	-6.204680e+001
3.651870e+002	5.521200e+001	6.418489e-005	-6.214391e+001
3.652960e+002	5.532100e+001	6.419955e-005	-6.219836e+001
3.653900e+002	5.541500e+001	6.420897e-005	-6.210863e+001
3.654990e+002	5.552400e+001	6.419648e-005	-6.215139e+001
3.656080e+002	5.563300e+001	6.422709e-005	-6.215266e+001
3.657020e+002	5.572700e+001	6.420387e-005	-6.218102e+001
3.657950e+002	5.582000e+001	6.403017e-005	-6.219336e+001
3.658890e+002	5.591400e+001	6.411275e-005	-6.219427e+001
3.659830e+002	5.600800e+001	6.418076e-005	-6.211980e+001
3.660760e+002	5.610100e+001	6.409142e-005	-6.210319e+001
3.661700e+002	5.619500e+001	6.419290e-005	-6.207495e+001
3.662790e+002	5.630400e+001	6.415139e-005	-6.208768e+001
3.663730e+002	5.639800e+001	6.400861e-005	-6.212700e+001
3.664820e+002	5.650700e+001	6.419210e-005	-6.213194e+001
3.665910e+002	5.661600e+001	6.412848e-005	-6.209948e+001
3.666850e+002	5.671000e+001	6.412827e-005	-6.211209e+001
3.667780e+002	5.680300e+001	6.414334e-005	-6.218713e+001
3.668880e+002	5.691300e+001	6.408698e-005	-6.211702e+001
3.669970e+002	5.702200e+001	6.407562e-005	-6.227085e+001
3.671060e+002	5.713100e+001	6.423767e-005	-6.210875e+001
3.672150e+002	5.724000e+001	6.417972e-005	-6.220594e+001
3.673240e+002	5.734900e+001	6.399854e-005	-6.213284e+001
3.674340e+002	5.745900e+001	6.403410e-005	-6.220228e+001
3.675430e+002	5.756800e+001	6.416535e-005	-6.213792e+001
3.676360e+002	5.766100e+001	6.411476e-005	-6.210823e+001
3.677300e+002	5.775500e+001	6.410531e-005	-6.206934e+001
3.678390e+002	5.786400e+001	6.407120e-005	-6.212825e+001
3.679330e+002	5.795800e+001	6.403436e-005	-6.218636e+001
3.680420e+002	5.806700e+001	6.403715e-005	-6.209647e+001
3.681510e+002	5.817600e+001	6.406220e-005	-6.219361e+001
3.682450e+002	5.827000e+001	6.413834e-005	-6.224818e+001
3.683380e+002	5.836300e+001	6.405688e-005	-6.217390e+001
3.684480e+002	5.847300e+001	6.399515e-005	-6.213725e+001
3.685410e+002	5.856600e+001	6.412289e-005	-6.215184e+001
3.686500e+002	5.867500e+001	6.403600e-005	-6.218003e+001
3.687600e+002	5.878500e+001	6.399004e-005	-6.206872e+001
3.688530e+002	5.887800e+001	6.405278e-005	-6.213777e+001
3.689620e+002	5.898700e+001	6.402185e-005	-6.215865e+001
3.690720e+002	5.909700e+001	6.406791e-005	-6.210888e+001
3.691650e+002	5.919000e+001	6.413523e-005	-6.220710e+001
3.692590e+002	5.928400e+001	6.397010e-005	-6.215273e+001
3.693680e+002	5.939300e+001	6.410372e-005	-6.218885e+001
3.694620e+002	5.948700e+001	6.396422e-005	-6.218465e+001
3.695550e+002	5.958000e+001	6.400901e-005	-6.210616e+001
3.696640e+002	5.968900e+001	6.403524e-005	-6.212641e+001
3.697580e+002	5.978300e+001	6.396947e-005	-6.217646e+001
3.698670e+002	5.989200e+001	6.397100e-005	-6.220378e+001
3.699610e+002	5.998600e+001	6.394835e-005	-6.209767e+001
3.700700e+002	6.009500e+001	6.407152e-005	-6.220516e+001
3.701790e+002	6.020400e+001	6.397753e-005	-6.216753e+001
3.702730e+002	6.029800e+001	6.397221e-005	-6.216328e+001
3.703820e+002	6.040700e+001	6.395869e-005	-6.210236e+001
3.704910e+002	6.051600e+001	6.402189e-005	-6.215518e+001
3.706000e+002	6.062500e+001	6.395208e-005	-6.214441e+001
3.707100e+002	6.073500e+001	6.399876e-005	-6.207732e+001
3.708030e+002	6.082800e+001	6.407410e-005	-6.212981e+001
3.709120e+002	6.093700e+001	6.399646e-005	-6.217350e+001
3.710220e+002	6.104700e+001	6.391658e-005	-6.211089e+001
3.711310e+002	6.115600e+001	6.404959e-005	-6.215475e+001
3.712240e+002	6.124900e+001	6.401417e-005	-6.217820e+001
3.713340e+002	6.135900e+001	6.403172e-005	-6.219251e+001
3.714430e+002	6.146800e+001	6.392186e-005	-6.214172e+001
3.715520e+002	6.157700e+001	6.393395e-005	-6.215400e+001
3.716460e+002	6.167100e+001	6.401186e-005	-6.213937e+001
3.717550e+002	6.178000e+001	6.397870e-005	-6.205895e+001
3.718480e+002	6.187300e+001	6.391438e-005	-6.205307e+001
3.719420e+002	6.196700e+001	6.392047e-005	-6.216763e+001
3.720360e+002	6.206100e+001	6.391766e-005	-6.212107e+001
3.721290e+002	6.215400e+001	6.384331e-005	-6.217303e+001
3.722230e+002	6.224800e+001	6.384145e-005	-6.212179e+001
3.723160e+002	6.234100e+001	6.393441e-005	-6.211258e+001
3.724260e+002	6.245100e+001	6.396337e-005	-6.214314e+001
3.725190e+002	6.254400e+001	6.394153e-005	-6.216598e+001
3.726130e+002	6.263800e+001	6.392601e-005	-6.198138e+001
3.727060e+002	6.273100e+001	6.394558e-005	-6.211106e+001
3.728160e+002	6.284100e+001	6.386622e-005	-6.205201e+001
3.729250e+002	6.295000e+001	6.392924e-005	-6.211987e+001
3.730340e+002	6.305900e+001	6.388654e-005	-6.213944e+001
3.731280e+002	6.315300e+001	6.388481e-005	-6.208981e+001
3.732210e+002	6.324600e+001	6.391742e-005	-6.214323e+001
3.733150e+002	6.334000e+001	6.385754e-005	-6.210272e+001
3.734240e+002	6.344900e+001	6.392628e-005	-6.211979e+001
3.735330e+002	6.355800e+001	6.390861e-005	-6.217309e+001
3.736270e+002	6.365200e+001	6.382390e-005	-6.205268e+001
3.737360e+002	6.376100e+001	6.383240e-005	-6.201452e+001
3.738300e+002	6.385500e+001	6.385844e-005	-6.212527e+001
3.739390e+002	6.396400e+001	6.381659e-005	-6.214646e+001
3.740480e+002	6.407300e+001	6.382100e-005	-6.209789e+001
3.741570e+002	6.418200e+001	6.393983e-005	-6.217088e+001
3.742660e+002	6.429100e+001	6.382957e-005	-6.212399e+001
3.743760e+002	6.440100e+001	6.377802e-005	-6.212513e+001
3.744850e+002	6.451000e+001	6.393210e-005	-6.220883e+001
3.745780e+002	6.460300e+001	6.392297e-005	-6.214786e+001
3.746880e+002	6.471300e+001	6.382378e-005	-6.208796e+001
3.747810e+002	6.480600e+001	6.383997e-005	-6.211827e+001
3.748900e+002	6.491500e+001	6.385070e-005	-6.209770e+001
3.750000e+002	6.502500e+001	6.384958e-005	-6.218560e+001
3.750930e+002	6.511800e+001	6.376125e-005	-6.210874e+001
3.752020e+002	6.522700e+001	6.391775e-005	-6.211924e+001
3.753120e+002	6.533700e+001	6.379396e-005	-6.219670e+001
3.754210e+002	6.544600e+001	6.388316e-005	-6.218428e+001
3.755300e+002	6.555500e+001	6.383123e-005	-6.217240e+001
3.756240e+002	6.564900e+001	6.373011e-005	-6.211589e+001
3.757330e+002	6.575800e+001	6.378939e-005	-6.205684e+001
3.758260e+002	6.585100e+001	6.377698e-005	-6.216911e+001
3.759200e+002	6.594500e+001	6.379432e-005	-6.214861e+001
3.760290e+002	6.605400e+001	6.379468e-005	-6.216303e+001
3.761230e+002	6.614800e+001	6.377136e-005	-6.213901e+001
3.762160e+002	6.624100e+001	6.373602e-005	-6.214168e+001
3.763100e+002	6.633500e+001	6.384243e-005	-6.206105e+001
3.764190e+002	6.644400e+001	6.379624e-005	-6.210232e+001
3.765130e+002	6.653800e+001	6.372517e-005	-6.212844e+001
3.766060e+002	6.663100e+001	6.384181e-005	-6.211221e+001
3.767000e+002	6.672500e+001	6.379095e-005	-6.211824e+001
3.768090e+002	6.683400e+001	6.368034e-005	-6.216274e+001
3.769030e+002	6.692800e+001	6.384337e-005	-6.208039e+001
3.770120e+002	6.703700e+001	6.363488e-005	-6.220225e+001
3.771210e+002	6.714600e+001	6.371678e-005	-6.205791e+001
3.772150e+002	6.724000e+001	6.381196e-005	-6.205360e+001
3.773080e+002	6.733300e+001	6.370148e-005	-6.216509e+001
3.774180e+002	6.744300e+001	6.376112e-005	-6.214617e+001
3.775270e+002	6.755200e+001	6.377226e-005	-6.210333e+001
3.776360e+002	6.766100e+001	6.375626e-005	-6.214116e+001
3.777300e+002	6.775500e+001	6.372656e-005	-6.212854e+001
3.778390e+002	6.786400e+001	6.369071e-005	-6.213752e+001
3.779480e+002	6.797300e+001	6.377658e-005	-6.219286e+001
3.780420e+002	6.806700e+001	6.380647e-005	-6.209892e+001
3.781510e+002	6.817600e+001	6.372189e-005	-6.204000e+001
3.782440e+002	6.826900e+001	6.361327e-005	-6.213199e+001
3.783540e+002	6.837900e+001	6.370472e-005	-6.208432e+001
3.784630e+002	6.848800e+001	6.370240e-005	-6.213149e+001
3.785720e+002	6.859700e+001	6.369114e-005	-6.214238e+001
3.786660e+002	6.869100e+001	6.365906e-005	-6.215721e+001
3.787750e+002	6.880000e+001	6.369842e-005	-6.204315e+001
3.788680e+002	6.889300e+001	6.371833e-005	-6.218881e+001
3.789620e+002	6.898700e+001	6.369711e-005	-6.210004e+001
3.790560e+002	6.908100e+001	6.360397e-005	-6.219892e+001
3.791650e+002	6.919000e+001	6.371049e-005	-6.205954e+001
3.792580e+002	6.928300e+001	6.364928e-005	-6.212348e+001
3.793520e+002	6.937700e+001	6.372807e-005	-6.219231e+001
3.794610e+002	6.948600e+001	6.367737e-005	-6.213241e+001
3.795550e+002	6.958000e+001	6.362922e-005	-6.216394e+001
3.796480e+002	6.967300e+001	6.368322e-005	-6.209046e+001
3.797580e+002	6.978300e+001	6.372009e-005	-6.211098e+001
3.798670e+002	6.989200e+001	6.358760e-005	-6.217450e+001
3.799600e+002	6.998500e+001	6.365420e-005	-6.213522e+001
3.800700e+002	7.009500e+001	6.360963e-005	-6.225562e+001
3.801790e+002	7.020400e+001	6.355047e-005	-6.217208e+001
3.802880e+002	7.031300e+001	6.357244e-005	-6.205642e+001
3.803820e+002	7.040700e+001	6.372606e-005	-6.212966e+001
3.804910e+002	7.051600e+001	6.363347e-005	-6.208376e+001
3.806000e+002	7.062500e+001	6.354309e-005	-6.215135e+001
3.807090e+002	7.073400e+001	6.365016e-005	-6.211874e+001
3.808030e+002	7.082800e+001	6.363841e-005	-6.214228e+001
3.808960e+002	7.092100e+001	6.375815e-005	-6.215765e+001
3.810060e+002	7.103100e+001	6.362930e-005	-6.210054e+001
3.811150e+002	7.114000e+001	6.366923e-005	-6.209815e+001
3.812080e+002	7.123300e+001	6.354291e-005	-6.212958e+001
3.813180e+002	7.134300e+001	6.364115e-005	-6.209659e+001
3.814110e+002	7.143600e+001	6.364477e-005	-6.211773e+001
3.815050e+002	7.153000e+001	6.361550e-005	-6.221332e+001
3.816140e+002	7.163900e+001	6.361322e-005	-6.206254e+001
3.817080e+002	7.173300e+001	6.352456e-005	-6.217205e+001
3.818010e+002	7.182600e+001	6.361312e-005	-6.213663e+001
3.819100e+002	7.193500e+001	6.363171e-005	-6.208760e+001
3.820040e+002	7.202900e+001	6.347791e-005	-6.214008e+001
3.820980e+002	7.212300e+001	6.340211e-005	-6.218983e+001
3.822070e+002	7.223200e+001	6.359402e-005	-6.206896e+001
3.823010e+002	7.232600e+001	6.351920e-005	-6.209466e+001
3.824100e+002	7.243500e+001	6.363625e-005	-6.217424e+001
3.825030e+002	7.252800e+001	6.359363e-005	-6.219973e+001
3.826130e+002	7.263800e+001	6.359922e-005	-6.211432e+001
3.827060e+002	7.273100e+001	6.357161e-005	-6.216463e+001
3.828150e+002	7.284000e+001	6.362545e-005	-6.219173e+001
3.829250e+002	7.295000e+001	6.348320e-005	-6.205674e+001
3.830180e+002	7.304300e+001	6.356805e-005	-6.202778e+001
3.831270e+002	7.315200e+001	6.358914e-005	-6.212312e+001
3.832210e+002	7.324600e+001	6.364477e-005	-6.215108e+001
3.833150e+002	7.334000e+001	6.357383e-005	-6.210065e+001
3.834080e+002	7.343300e+001	6.358689e-005	-6.208015e+001
3.835170e+002	7.354200e+001	6.362070e-005	-6.211582e+001
3.836110e+002	7.363600e+001	6.359532e-005	-6.201889e+001
3.837200e+002	7.374500e+001	6.352898e-005	-6.210907e+001
3.838290e+002	7.385400e+001	6.361061e-005	-6.213712e+001
3.839230e+002	7.394800e+001	6.366747e-005	-6.208963e+001
3.840320e+002	7.405700e+001	6.352316e-005	-6.206536e+001
3.841410e+002	7.416600e+001	6.356621e-005	-6.206038e+001
3.842350e+002	7.426000e+001	6.344847e-005	-6.215263e+001
3.843440e+002	7.436900e+001	6.345496e-005	-6.205862e+001
3.844530e+002	7.447800e+001	6.342249e-005	-6.211583e+001
3.845470e+002	7.457200e+001	6.343226e-005	-6.198174e+001
3.846560e+002	7.468100e+001	6.349653e-005	-6.207527e+001
3.847500e+002	7.477500e+001	6.348502e-005	-6.210982e+001
3.848430e+002	7.486800e+001	6.357954e-005	-6.206599e+001
3.849530e+002	7.497800e+001	6.351036e-005	-6.205543e+001
3.850620e+002	7.508700e+001	6.345272e-005	-6.214863e+001
3.851710e+002	7.519600e+001	6.350312e-005	-6.218993e+001
3.852650e+002	7.529000e+001	6.349436e-005	-6.216817e+001
3.853740e+002	7.539900e+001	6.351558e-005	-6.208706e+001
3.854670e+002	7.549200e+001	6.349914e-005	-6.197541e+001
3.855770e+002	7.560200e+001	6.347193e-005	-6.207261e+001
3.856860e+002	7.571100e+001	6.356456e-005	-6.208141e+001
3.857790e+002	7.580400e+001	6.344763e-005	-6.204946e+001
3.858730e+002	7.589800e+001	6.346085e-005	-6.203967e+001
3.859670e+002	7.599200e+001	6.340615e-005	-6.208123e+001
3.860600e+002	7.608500e+001	6.342965e-005	-6.200599e+001
3.861540e+002	7.617900e+001	6.340950e-005	-6.207005e+001
3.862470e+002	7.627200e+001	6.345842e-005	-6.210991e+001
3.863570e+002	7.638200e+001	6.341837e-005	-6.205103e+001
3.864500e+002	7.647500e+001	6.341682e-005	-6.211771e+001
3.865440e+002	7.656900e+001	6.343437e-005	-6.208517e+001
3.866370e+002	7.666200e+001	6.346496e-005	-6.209809e+001
3.867470e+002	7.677200e+001	6.347019e-005	-6.195448e+001
3.868400e+002	7.686500e+001	6.346642e-005	-6.203624e+001
3.869490e+002	7.697400e+001	6.352335e-005	-6.211089e+001
3.870590e+002	7.708400e+001	6.346912e-005	-6.203379e+001
3.871520e+002	7.717700e+001	6.338288e-005	-6.209203e+001
3.872460e+002	7.727100e+001	6.347900e-005	-6.196075e+001
3.873550e+002	7.738000e+001	6.330888e-005	-6.208122e+001
3.874490e+002	7.747400e+001	6.338325e-005	-6.204334e+001
3.875420e+002	7.756700e+001	6.336089e-005	-6.204774e+001
3.876360e+002	7.766100e+001	6.341586e-005	-6.211360e+001
3.877290e+002	7.775400e+001	6.346649e-005	-6.218530e+001
3.878390e+002	7.786400e+001	6.342858e-005	-6.209359e+001
3.879320e+002	7.795700e+001	6.333042e-005	-6.211173e+001
3.880410e+002	7.806600e+001	6.341818e-005	-6.203608e+001
3.881510e+002	7.817600e+001	6.339389e-005	-6.204629e+001
3.882600e+002	7.828500e+001	6.334823e-005	-6.206600e+001
3.883530e+002	7.837800e+001	6.329792e-005	-6.196338e+001
3.884630e+002	7.848800e+001	6.344474e-005	-6.213387e+001
3.885560e+002	7.858100e+001	6.341408e-005	-6.201970e+001
3.886650e+002	7.869000e+001	6.330406e-005	-6.206400e+001
3.887750e+002	7.880000e+001	6.341047e-005	-6.211314e+001
3.888840e+002	7.890900e+001	6.337459e-005	-6.209659e+001
3.889770e+002	7.900200e+001	6.337568e-005	-6.203123e+001
3.890870e+002	7.911200e+001	6.326089e-005	-6.206465e+001
3.891800e+002	7.920500e+001	6.335360e-005	-6.203305e+001
3.892740e+002	7.929900e+001	6.335775e-005	-6.204795e+001
3.893670e+002	7.939200e+001	6.329981e-005	-6.205274e+001
3.894770e+002	7.950200e+001	6.332956e-005	-6.201210e+001
3.895700e+002	7.959500e+001	6.335762e-005	-6.208946e+001
3.896790e+002	7.970400e+001	6.332365e-005	-6.200737e+001
3.897890e+002	7.981400e+001	6.334023e-005	-6.203098e+001
3.898980e+002	7.992300e+001	6.331932e-005	-6.206357e+001
3.899910e+002	8.001600e+001	6.333103e-005	-6.195333e+001
3.900850e+002	8.011000e+001	6.327084e-005	-6.204589e+001
3.901940e+002	8.021900e+001	6.329268e-005	-6.198440e+001
3.903030e+002	8.032800e+001	6.336504e-005	-6.207318e+001
3.903970e+002	8.042200e+001	6.332157e-005	-6.205158e+001
3.904910e+002	8.051600e+001	6.333111e-005	-6.198760e+001
3.905840e+002	8.060900e+001	6.341147e-005	-6.201966e+001
3.906780e+002	8.070300e+001	6.331222e-005	-6.201388e+001
3.907870e+002	8.081200e+001	6.329334e-005	-6.199743e+001
3.908960e+002	8.092100e+001	6.328735e-005	-6.202333e+001
3.910050e+002	8.103000e+001	6.320685e-005	-6.199257e+001
3.910990e+002	8.112400e+001	6.321919e-005	-6.207222e+001
3.912080e+002	8.123300e+001	6.331108e-005	-6.203561e+001
3.913170e+002	8.134200e+001	6.332853e-005	-6.209450e+001
3.914110e+002	8.143600e+001	6.325135e-005	-6.203656e+001
3.915050e+002	8.153000e+001	6.332850e-005	-6.203223e+001
3.916140e+002	8.163900e+001	6.329559e-005	-6.213200e+001
3.917230e+002	8.174800e+001	6.332991e-005	-6.198640e+001
3.918320e+002	8.185700e+001	6.319880e-005	-6.197332e+001
3.919410e+002	8.196600e+001	6.325416e-005	-6.199267e+001
3.920350e+002	8.206000e+001	6.329046e-005	-6.198949e+001
3.921440e+002	8.216900e+001	6.332489e-005	-6.203368e+001
3.922380e+002	8.226300e+001	6.326658e-005	-6.195267e+001
3.923310e+002	8.235600e+001	6.325242e-005	-6.212651e+001
3.924410e+002	8.246600e+001	6.331014e-005	-6.203329e+001
3.925500e+002	8.257500e+001	6.327164e-005	-6.201885e+001
3.926590e+002	8.268400e+001	6.324036e-005	-6.204823e+001
3.927680e+002	8.279300e+001	6.330480e-005	-6.213488e+001
3.928770e+002	8.290200e+001	6.324902e-005	-6.201974e+001
3.929870e+002	8.301200e+001	6.329915e-005	-6.205330e+001
3.930960e+002	8.312100e+001	6.328984e-005	-6.198844e+001
3.932050e+002	8.323000e+001	6.323866e-005	-6.200825e+001
3.932990e+002	8.332400e+001	6.321954e-005	-6.211168e+001
3.934080e+002	8.343300e+001	6.329948e-005	-6.205628e+001
3.935170e+002	8.354200e+001	6.318311e-005	-6.191469e+001
3.936260e+002	8.365100e+001	6.315803e-005	-6.201297e+001
3.937350e+002	8.376000e+001	6.327340e-005	-6.207165e+001
3.938450e+002	8.387000e+001	6.314220e-005	-6.196985e+001
3.939540e+002	8.397900e+001	6.321612e-005	-6.197335e+001
3.940470e+002	8.407200e+001	6.318204e-005	-6.192106e+001
3.941570e+002	8.418200e+001	6.325659e-005	-6.205779e+001
3.942500e+002	8.427500e+001	6.313508e-005	-6.208312e+001
3.943440e+002	8.436900e+001	6.319128e-005	-6.190931e+001
3.944530e+002	8.447800e+001	6.319365e-005	-6.204873e+001
3.945620e+002	8.458700e+001	6.322414e-005	-6.197488e+001
3.946560e+002	8.468100e+001	6.308677e-005	-6.193310e+001
3.947490e+002	8.477400e+001	6.314313e-005	-6.195193e+001
3.948160e+002	8.484100e+001	6.317852e-005	-6.193833e+001
