TimeAll	TimeExperiment	R	Theta
2.965780e+002	4.258500e+001	6.411908e-005	-6.212569e+001
2.966720e+002	4.267900e+001	6.412736e-005	-6.200878e+001
2.967810e+002	4.278800e+001	6.409251e-005	-6.203471e+001
2.968900e+002	4.289700e+001	6.413566e-005	-6.201445e+001
2.969840e+002	4.299100e+001	6.401595e-005	-6.201805e+001
2.970930e+002	4.310000e+001	6.398620e-005	-6.198911e+001
2.972020e+002	4.320900e+001	6.405217e-005	-6.204509e+001
2.973110e+002	4.331800e+001	6.393721e-005	-6.198131e+001
2.974210e+002	4.342800e+001	6.406665e-005	-6.200330e+001
2.975300e+002	4.353700e+001	6.410910e-005	-6.191101e+001
2.976230e+002	4.363000e+001	6.408028e-005	-6.200617e+001
2.977330e+002	4.374000e+001	6.401196e-005	-6.209808e+001
2.978260e+002	4.383300e+001	6.392477e-005	-6.212265e+001
2.979200e+002	4.392700e+001	6.397212e-005	-6.199728e+001
2.980290e+002	4.403600e+001	6.402747e-005	-6.213449e+001
2.981380e+002	4.414500e+001	6.399930e-005	-6.201280e+001
2.982320e+002	4.423900e+001	6.396540e-005	-6.200547e+001
2.983250e+002	4.433200e+001	6.408057e-005	-6.198486e+001
2.984350e+002	4.444200e+001	6.402133e-005	-6.206604e+001
2.985440e+002	4.455100e+001	6.407106e-005	-6.203487e+001
2.986530e+002	4.466000e+001	6.396475e-005	-6.200000e+001
2.987470e+002	4.475400e+001	6.404843e-005	-6.200434e+001
2.988400e+002	4.484700e+001	6.401904e-005	-6.208547e+001
2.989490e+002	4.495600e+001	6.400556e-005	-6.198333e+001
2.990430e+002	4.505000e+001	6.396393e-005	-6.204050e+001
2.991520e+002	4.515900e+001	6.396307e-005	-6.203287e+001
2.992460e+002	4.525300e+001	6.385757e-005	-6.208381e+001
2.993390e+002	4.534600e+001	6.383950e-005	-6.199861e+001
2.994490e+002	4.545600e+001	6.393024e-005	-6.197445e+001
2.995580e+002	4.556500e+001	6.385964e-005	-6.205897e+001
2.996670e+002	4.567400e+001	6.399301e-005	-6.200445e+001
2.997610e+002	4.576800e+001	6.389789e-005	-6.198885e+001
2.998700e+002	4.587700e+001	6.388778e-005	-6.197881e+001
2.999630e+002	4.597000e+001	6.391990e-005	-6.201276e+001
3.000570e+002	4.606400e+001	6.381765e-005	-6.198266e+001
3.001660e+002	4.617300e+001	6.386757e-005	-6.193550e+001
3.002750e+002	4.628200e+001	6.389071e-005	-6.196600e+001
3.003850e+002	4.639200e+001	6.393856e-005	-6.198651e+001
3.004940e+002	4.650100e+001	6.385596e-005	-6.203636e+001
3.005870e+002	4.659400e+001	6.395581e-005	-6.200352e+001
3.006970e+002	4.670400e+001	6.384589e-005	-6.201310e+001
3.008060e+002	4.681300e+001	6.391935e-005	-6.210521e+001
3.008990e+002	4.690600e+001	6.383983e-005	-6.193458e+001
3.009930e+002	4.700000e+001	6.391088e-005	-6.208791e+001
3.011020e+002	4.710900e+001	6.383516e-005	-6.214194e+001
3.011960e+002	4.720300e+001	6.375006e-005	-6.204602e+001
3.013050e+002	4.731200e+001	6.369402e-005	-6.202933e+001
3.013990e+002	4.740600e+001	6.385840e-005	-6.200914e+001
3.014920e+002	4.749900e+001	6.399245e-005	-6.201001e+001
3.016010e+002	4.760800e+001	6.378341e-005	-6.203946e+001
3.017110e+002	4.771800e+001	6.385811e-005	-6.205482e+001
3.018040e+002	4.781100e+001	6.390636e-005	-6.196591e+001
3.018980e+002	4.790500e+001	6.380110e-005	-6.196565e+001
3.019910e+002	4.799800e+001	6.385156e-005	-6.202095e+001
3.020850e+002	4.809200e+001	6.371958e-005	-6.203362e+001
3.021790e+002	4.818600e+001	6.385213e-005	-6.203163e+001
3.022720e+002	4.827900e+001	6.372284e-005	-6.204632e+001
3.023660e+002	4.837300e+001	6.373880e-005	-6.198313e+001
3.024590e+002	4.846600e+001	6.375964e-005	-6.199715e+001
3.025690e+002	4.857600e+001	6.388959e-005	-6.201836e+001
3.026780e+002	4.868500e+001	6.372237e-005	-6.198934e+001
3.027870e+002	4.879400e+001	6.369842e-005	-6.195958e+001
3.028810e+002	4.888800e+001	6.375503e-005	-6.202892e+001
3.029740e+002	4.898100e+001	6.374798e-005	-6.197618e+001
3.030830e+002	4.909000e+001	6.369870e-005	-6.210155e+001
3.031930e+002	4.920000e+001	6.371985e-005	-6.200161e+001
3.032860e+002	4.929300e+001	6.366525e-005	-6.200529e+001
3.033950e+002	4.940200e+001	6.376162e-005	-6.201512e+001
3.035050e+002	4.951200e+001	6.372866e-005	-6.204919e+001
3.035980e+002	4.960500e+001	6.373748e-005	-6.203371e+001
3.036920e+002	4.969900e+001	6.375523e-005	-6.203798e+001
3.038010e+002	4.980800e+001	6.362346e-005	-6.198514e+001
3.039100e+002	4.991700e+001	6.370779e-005	-6.198808e+001
3.040190e+002	5.002600e+001	6.373760e-005	-6.196545e+001
3.041290e+002	5.013600e+001	6.369223e-005	-6.212788e+001
3.042220e+002	5.022900e+001	6.372623e-005	-6.205140e+001
3.043310e+002	5.033800e+001	6.357047e-005	-6.205732e+001
3.044410e+002	5.044800e+001	6.358483e-005	-6.210101e+001
3.045500e+002	5.055700e+001	6.370624e-005	-6.198343e+001
3.046430e+002	5.065000e+001	6.367174e-005	-6.200801e+001
3.047370e+002	5.074400e+001	6.361619e-005	-6.196273e+001
3.048460e+002	5.085300e+001	6.360310e-005	-6.198800e+001
3.049550e+002	5.096200e+001	6.357244e-005	-6.201108e+001
3.050650e+002	5.107200e+001	6.346421e-005	-6.205422e+001
3.051580e+002	5.116500e+001	6.364546e-005	-6.202147e+001
3.052670e+002	5.127400e+001	6.360291e-005	-6.203032e+001
3.053770e+002	5.138400e+001	6.350263e-005	-6.205375e+001
3.054860e+002	5.149300e+001	6.354344e-005	-6.201798e+001
3.055950e+002	5.160200e+001	6.351701e-005	-6.207021e+001
3.057040e+002	5.171100e+001	6.347162e-005	-6.207618e+001
3.058130e+002	5.182000e+001	6.357083e-005	-6.193711e+001
3.059070e+002	5.191400e+001	6.361310e-005	-6.196785e+001
3.060010e+002	5.200800e+001	6.359739e-005	-6.196589e+001
3.060940e+002	5.210100e+001	6.359063e-005	-6.202180e+001
3.062030e+002	5.221000e+001	6.357393e-005	-6.196164e+001
3.063130e+002	5.232000e+001	6.365141e-005	-6.200248e+001
3.064220e+002	5.242900e+001	6.354766e-005	-6.201107e+001
3.065310e+002	5.253800e+001	6.364149e-005	-6.205352e+001
3.066250e+002	5.263200e+001	6.351046e-005	-6.197428e+001
3.067180e+002	5.272500e+001	6.358636e-005	-6.205192e+001
3.068120e+002	5.281900e+001	6.343424e-005	-6.200269e+001
3.069050e+002	5.291200e+001	6.351091e-005	-6.194973e+001
3.069990e+002	5.300600e+001	6.350688e-005	-6.199947e+001
3.070930e+002	5.310000e+001	6.352877e-005	-6.193031e+001
3.071860e+002	5.319300e+001	6.345420e-005	-6.198346e+001
3.072800e+002	5.328700e+001	6.352791e-005	-6.203398e+001
3.073890e+002	5.339600e+001	6.342344e-005	-6.202672e+001
3.074830e+002	5.349000e+001	6.348026e-005	-6.209309e+001
3.075920e+002	5.359900e+001	6.345837e-005	-6.196145e+001
3.076850e+002	5.369200e+001	6.354377e-005	-6.196969e+001
3.077790e+002	5.378600e+001	6.351478e-005	-6.191439e+001
3.078730e+002	5.388000e+001	6.351589e-005	-6.196099e+001
3.079660e+002	5.397300e+001	6.344127e-005	-6.192182e+001
3.080600e+002	5.406700e+001	6.342265e-005	-6.186885e+001
3.081540e+002	5.416100e+001	6.338856e-005	-6.195423e+001
3.082470e+002	5.425400e+001	6.337045e-005	-6.190453e+001
3.083560e+002	5.436300e+001	6.346394e-005	-6.184785e+001
3.084660e+002	5.447300e+001	6.344778e-005	-6.194822e+001
3.085750e+002	5.458200e+001	6.342492e-005	-6.186144e+001
3.086840e+002	5.469100e+001	6.345079e-005	-6.195036e+001
3.087930e+002	5.480000e+001	6.334381e-005	-6.193546e+001
3.088870e+002	5.489400e+001	6.334641e-005	-6.177662e+001
3.089960e+002	5.500300e+001	6.343445e-005	-6.199634e+001
3.091050e+002	5.511200e+001	6.334926e-005	-6.193006e+001
3.092140e+002	5.522100e+001	6.335616e-005	-6.198765e+001
3.093240e+002	5.533100e+001	6.343540e-005	-6.203339e+001
3.094330e+002	5.544000e+001	6.333507e-005	-6.190826e+001
3.095260e+002	5.553300e+001	6.328514e-005	-6.190358e+001
3.096360e+002	5.564300e+001	6.335721e-005	-6.196973e+001
3.097040e+002	5.571100e+001	6.329703e-005	-6.197614e+001
