TimeAll	TimeExperiment	R	Theta
1.535040e+002	5.126000e+000	6.638118e-005	-6.133001e+001
1.535980e+002	5.220000e+000	6.635208e-005	-6.127632e+001
1.537070e+002	5.329000e+000	6.633646e-005	-6.129465e+001
1.538010e+002	5.423000e+000	6.636569e-005	-6.128277e+001
1.539100e+002	5.532000e+000	6.624507e-005	-6.136342e+001
1.540190e+002	5.641000e+000	6.634577e-005	-6.134104e+001
1.541280e+002	5.750000e+000	6.625149e-005	-6.137579e+001
1.542220e+002	5.844000e+000	6.624996e-005	-6.135120e+001
1.543310e+002	5.953000e+000	6.625748e-005	-6.143042e+001
1.544250e+002	6.047000e+000	6.620824e-005	-6.134953e+001
1.545340e+002	6.156000e+000	6.628760e-005	-6.144719e+001
1.546270e+002	6.249000e+000	6.620551e-005	-6.144369e+001
1.547210e+002	6.343000e+000	6.616068e-005	-6.148643e+001
1.548300e+002	6.452000e+000	6.617379e-005	-6.151686e+001
1.549390e+002	6.561000e+000	6.614412e-005	-6.147554e+001
1.550490e+002	6.671000e+000	6.605005e-005	-6.140760e+001
1.551580e+002	6.780000e+000	6.609853e-005	-6.157755e+001
1.552510e+002	6.873000e+000	6.616105e-005	-6.158851e+001
1.553610e+002	6.983000e+000	6.605873e-005	-6.159586e+001
1.554540e+002	7.076000e+000	6.601657e-005	-6.159968e+001
1.555480e+002	7.170000e+000	6.604804e-005	-6.163486e+001
1.556570e+002	7.279000e+000	6.598593e-005	-6.160048e+001
1.557510e+002	7.373000e+000	6.585241e-005	-6.164764e+001
1.558440e+002	7.466000e+000	6.599755e-005	-6.170018e+001
1.559530e+002	7.575000e+000	6.598354e-005	-6.168567e+001
1.560470e+002	7.669000e+000	6.600592e-005	-6.160415e+001
1.561560e+002	7.778000e+000	6.593439e-005	-6.172457e+001
1.562500e+002	7.872000e+000	6.589728e-005	-6.167086e+001
1.563430e+002	7.965000e+000	6.595941e-005	-6.182056e+001
1.564530e+002	8.075000e+000	6.585146e-005	-6.176997e+001
1.565460e+002	8.168000e+000	6.580145e-005	-6.180425e+001
1.566550e+002	8.277000e+000	6.587197e-005	-6.177409e+001
1.567490e+002	8.371000e+000	6.575824e-005	-6.168250e+001
1.568580e+002	8.480000e+000	6.579731e-005	-6.189731e+001
1.569670e+002	8.589000e+000	6.583826e-005	-6.181353e+001
1.570770e+002	8.699000e+000	6.575730e-005	-6.176011e+001
1.571860e+002	8.808000e+000	6.574560e-005	-6.188587e+001
1.572950e+002	8.917000e+000	6.569643e-005	-6.178831e+001
1.574040e+002	9.026000e+000	6.569848e-005	-6.188488e+001
1.575130e+002	9.135000e+000	6.566929e-005	-6.188528e+001
1.576230e+002	9.245000e+000	6.558874e-005	-6.199478e+001
1.577160e+002	9.338000e+000	6.556801e-005	-6.188811e+001
1.578100e+002	9.432000e+000	6.560462e-005	-6.184605e+001
1.579030e+002	9.525000e+000	6.550573e-005	-6.194302e+001
1.580130e+002	9.635000e+000	6.554720e-005	-6.196005e+001
1.581220e+002	9.744000e+000	6.557687e-005	-6.198048e+001
1.582310e+002	9.853000e+000	6.554678e-005	-6.204753e+001
1.583250e+002	9.947000e+000	6.539090e-005	-6.202888e+001
1.584180e+002	1.004000e+001	6.538022e-005	-6.197371e+001
1.585120e+002	1.013400e+001	6.539273e-005	-6.207610e+001
1.586050e+002	1.022700e+001	6.545907e-005	-6.205184e+001
1.586990e+002	1.032100e+001	6.527646e-005	-6.196881e+001
1.588080e+002	1.043000e+001	6.536073e-005	-6.201849e+001
1.589020e+002	1.052400e+001	6.531621e-005	-6.206101e+001
1.590110e+002	1.063300e+001	6.527536e-005	-6.200008e+001
1.591200e+002	1.074200e+001	6.534777e-005	-6.213979e+001
1.592290e+002	1.085100e+001	6.521382e-005	-6.209706e+001
1.593390e+002	1.096100e+001	6.515219e-005	-6.205700e+001
1.594320e+002	1.105400e+001	6.514065e-005	-6.210692e+001
1.595410e+002	1.116300e+001	6.519951e-005	-6.213269e+001
1.596350e+002	1.125700e+001	6.519257e-005	-6.208387e+001
1.597290e+002	1.135100e+001	6.520711e-005	-6.224335e+001
1.598380e+002	1.146000e+001	6.516696e-005	-6.216223e+001
1.599470e+002	1.156900e+001	6.512072e-005	-6.207357e+001
1.600560e+002	1.167800e+001	6.501858e-005	-6.215131e+001
1.601500e+002	1.177200e+001	6.504064e-005	-6.214163e+001
1.602590e+002	1.188100e+001	6.490570e-005	-6.218407e+001
1.603680e+002	1.199000e+001	6.494898e-005	-6.224177e+001
1.604620e+002	1.208400e+001	6.494493e-005	-6.211976e+001
1.605550e+002	1.217700e+001	6.490463e-005	-6.222218e+001
1.606490e+002	1.227100e+001	6.488204e-005	-6.216521e+001
1.607430e+002	1.236500e+001	6.484654e-005	-6.222658e+001
1.608520e+002	1.247400e+001	6.483241e-005	-6.223628e+001
1.609610e+002	1.258300e+001	6.478267e-005	-6.221447e+001
1.610700e+002	1.269200e+001	6.476213e-005	-6.226001e+001
1.611790e+002	1.280100e+001	6.471065e-005	-6.229445e+001
1.612730e+002	1.289500e+001	6.477535e-005	-6.221628e+001
1.613670e+002	1.298900e+001	6.463595e-005	-6.222604e+001
1.614760e+002	1.309800e+001	6.468435e-005	-6.215011e+001
1.615850e+002	1.320700e+001	6.466257e-005	-6.232981e+001
1.616940e+002	1.331600e+001	6.451843e-005	-6.218486e+001
1.618030e+002	1.342500e+001	6.450056e-005	-6.224635e+001
1.619130e+002	1.353500e+001	6.471224e-005	-6.224271e+001
1.620060e+002	1.362800e+001	6.456802e-005	-6.216990e+001
1.621000e+002	1.372200e+001	6.448646e-005	-6.229382e+001
1.622090e+002	1.383100e+001	6.444119e-005	-6.231733e+001
1.623180e+002	1.394000e+001	6.442315e-005	-6.229585e+001
1.624280e+002	1.405000e+001	6.436907e-005	-6.229870e+001
1.625370e+002	1.415900e+001	6.434808e-005	-6.228313e+001
1.626300e+002	1.425200e+001	6.433400e-005	-6.234361e+001
1.627240e+002	1.434600e+001	6.431259e-005	-6.228819e+001
1.628330e+002	1.445500e+001	6.431372e-005	-6.220976e+001
1.629270e+002	1.454900e+001	6.422692e-005	-6.231660e+001
1.630200e+002	1.464200e+001	6.425461e-005	-6.246770e+001
1.631140e+002	1.473600e+001	6.415269e-005	-6.226787e+001
1.632230e+002	1.484500e+001	6.411997e-005	-6.230470e+001
1.633320e+002	1.495400e+001	6.432681e-005	-6.229919e+001
1.634260e+002	1.504800e+001	6.406227e-005	-6.235024e+001
1.635200e+002	1.514200e+001	6.395183e-005	-6.229577e+001
1.636130e+002	1.523500e+001	6.409969e-005	-6.230727e+001
1.637070e+002	1.532900e+001	6.401048e-005	-6.235579e+001
1.638000e+002	1.542200e+001	6.402211e-005	-6.226390e+001
1.639100e+002	1.553200e+001	6.402183e-005	-6.225574e+001
1.640190e+002	1.564100e+001	6.391390e-005	-6.231194e+001
1.641280e+002	1.575000e+001	6.395099e-005	-6.229750e+001
1.642370e+002	1.585900e+001	6.392912e-005	-6.230405e+001
1.643310e+002	1.595300e+001	6.390991e-005	-6.220682e+001
1.644400e+002	1.606200e+001	6.383353e-005	-6.233478e+001
1.645340e+002	1.615600e+001	6.368932e-005	-6.230731e+001
1.646270e+002	1.624900e+001	6.378411e-005	-6.234354e+001
1.647360e+002	1.635800e+001	6.372879e-005	-6.228235e+001
1.648300e+002	1.645200e+001	6.374939e-005	-6.225225e+001
1.649240e+002	1.654600e+001	6.358368e-005	-6.223231e+001
1.650330e+002	1.665500e+001	6.371410e-005	-6.223952e+001
1.651260e+002	1.674800e+001	6.360882e-005	-6.225863e+001
1.652200e+002	1.684200e+001	6.358158e-005	-6.238856e+001
1.653290e+002	1.695100e+001	6.354911e-005	-6.231326e+001
1.654380e+002	1.706000e+001	6.358563e-005	-6.231079e+001
1.655480e+002	1.717000e+001	6.357956e-005	-6.224622e+001
1.656570e+002	1.727900e+001	6.345846e-005	-6.220916e+001
1.657500e+002	1.737200e+001	6.348327e-005	-6.225704e+001
1.658440e+002	1.746600e+001	6.351483e-005	-6.222597e+001
1.659530e+002	1.757500e+001	6.348722e-005	-6.228927e+001
1.660470e+002	1.766900e+001	6.335150e-005	-6.216363e+001
1.661560e+002	1.777800e+001	6.338411e-005	-6.223187e+001
1.662500e+002	1.787200e+001	6.344456e-005	-6.220570e+001
1.663590e+002	1.798100e+001	6.337227e-005	-6.222202e+001
1.664680e+002	1.809000e+001	6.326393e-005	-6.219926e+001
1.665620e+002	1.818400e+001	6.333009e-005	-6.222720e+001
1.666550e+002	1.827700e+001	6.330460e-005	-6.207927e+001
1.667490e+002	1.837100e+001	6.321528e-005	-6.221539e+001
1.668580e+002	1.848000e+001	6.324415e-005	-6.212604e+001
1.669520e+002	1.857400e+001	6.321919e-005	-6.213964e+001
1.670610e+002	1.868300e+001	6.316243e-005	-6.223573e+001
1.671700e+002	1.879200e+001	6.308563e-005	-6.216257e+001
1.672640e+002	1.888600e+001	6.310049e-005	-6.211184e+001
1.673320e+002	1.895400e+001	6.317586e-005	-6.208578e+001
